"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.347914583E-1,-1.733890915E1,-2.514012527E1,-3.691143799E1
3.447894583E-1,-1.741445541E1,-2.526674843E1,-3.698937988E1
3.547874583E-1,-1.741445541E1,-2.526674843E1,-3.698937988E1
3.647854583E-1,-1.749095154E1,-2.548922157E1,-3.679406738E1
3.747834583E-1,-1.749095154E1,-2.548922157E1,-3.679406738E1
3.847814583E-1,-1.758868027E1,-2.557085609E1,-3.695153809E1
3.947794583E-1,-1.758868027E1,-2.557085609E1,-3.695153809E1
4.047774583E-1,-1.784136200E1,-2.543120384E1,-3.683062744E1
4.147754583E-1,-1.784136200E1,-2.543120384E1,-3.683062744E1
4.247734583E-1,-1.798297501E1,-2.538031387E1,-3.681756592E1
4.347714583E-1,-1.798297501E1,-2.538031387E1,-3.681756592E1
4.447694583E-1,-1.816176987E1,-2.518261147E1,-3.690563965E1
4.547674583E-1,-1.816176987E1,-2.518261147E1,-3.690563965E1
4.647654583E-1,-1.785788727E1,-2.524765015E1,-3.687457275E1
4.747644583E-1,-1.785788727E1,-2.524765015E1,-3.687457275E1
4.847624583E-1,-1.802877426E1,-2.508496284E1,-3.702026367E1
4.947604583E-1,-1.802877426E1,-2.508496284E1,-3.702026367E1
5.047584583E-1,-1.816850662E1,-2.507209969E1,-3.724029541E1
5.147564583E-1,-1.816850662E1,-2.507209969E1,-3.724029541E1
5.247544583E-1,-1.801673889E1,-2.500894356E1,-3.707818604E1
5.347524583E-1,-1.813801956E1,-2.502000427E1,-3.695568848E1
5.447504583E-1,-1.813801956E1,-2.502000427E1,-3.695568848E1
5.547484583E-1,-1.823888016E1,-2.507591248E1,-3.704260254E1
5.647464583E-1,-1.823888016E1,-2.507591248E1,-3.704260254E1
5.747444583E-1,-1.862127686E1,-2.482402992E1,-3.683300781E1
5.847424583E-1,-1.862127686E1,-2.482402992E1,-3.683300781E1
5.947404583E-1,-1.880847549E1,-2.476513863E1,-3.679949951E1
6.047384583E-1,-1.880847549E1,-2.476513863E1,-3.679949951E1
6.147364583E-1,-1.891677856E1,-2.444744873E1,-3.691479492E1
6.247344583E-1,-1.891677856E1,-2.444744873E1,-3.691479492E1
6.347324583E-1,-1.909051132E1,-2.416994667E1,-3.685565186E1
6.447304583E-1,-1.909051132E1,-2.416994667E1,-3.685565186E1
6.547284583E-1,-1.922548294E1,-2.426289749E1,-3.670892334E1
6.647264583E-1,-1.922548294E1,-2.426289749E1,-3.670892334E1
6.747244583E-1,-1.946922684E1,-2.454316711E1,-3.679711914E1
6.847234583E-1,-1.946922684E1,-2.454316711E1,-3.679711914E1
6.947214583E-1,-1.961541367E1,-2.438286972E1,-3.636968994E1
7.047194583E-1,-1.961541367E1,-2.438286972E1,-3.636968994E1
7.147174583E-1,-1.983391190E1,-2.426350594E1,-3.667498779E1
7.247154583E-1,-1.983391190E1,-2.426350594E1,-3.667498779E1
7.347134583E-1,-2.009406281E1,-2.400676727E1,-3.659967041E1
7.447114583E-1,-2.009406281E1,-2.400676727E1,-3.659967041E1
7.547094583E-1,-2.015921021E1,-2.387354851E1,-3.666546631E1
7.647074583E-1,-2.015921021E1,-2.387354851E1,-3.666546631E1
7.747054583E-1,-2.038430405E1,-2.394801903E1,-3.666833496E1
7.847034583E-1,-2.038430405E1,-2.394801903E1,-3.666833496E1
7.947014583E-1,-2.023039627E1,-2.387421608E1,-3.654833984E1
8.046994583E-1,-2.023039627E1,-2.387421608E1,-3.654833984E1
8.146974583E-1,-2.037455750E1,-2.372116852E1,-3.677581787E1
8.246954583E-1,-2.037455750E1,-2.372116852E1,-3.677581787E1
8.346934583E-1,-2.025886154E1,-2.377090454E1,-3.643090820E1
8.446914583E-1,-2.025886154E1,-2.377090454E1,-3.643090820E1
8.546904583E-1,-2.047426224E1,-2.357690048E1,-3.650061035E1
8.646884583E-1,-2.047426224E1,-2.357690048E1,-3.650061035E1
8.746864583E-1,-2.036246109E1,-2.364820862E1,-3.689941406E1
8.846844583E-1,-2.036246109E1,-2.364820862E1,-3.689941406E1
8.946824583E-1,-2.045538712E1,-2.340655136E1,-3.684936523E1
9.046804583E-1,-2.045538712E1,-2.340655136E1,-3.684936523E1
9.146784583E-1,-2.020796585E1,-2.324141884E1,-3.702197266E1
9.246764583E-1,-2.020796585E1,-2.324141884E1,-3.702197266E1
9.346744583E-1,-2.045473862E1,-2.285066605E1,-3.701947021E1
9.446724583E-1,-2.045473862E1,-2.285066605E1,-3.701947021E1
9.546704583E-1,-2.083546829E1,-2.232983780E1,-3.741961670E1
9.646684583E-1,-2.083546829E1,-2.232983780E1,-3.741961670E1
9.746664583E-1,-2.124204636E1,-2.107861710E1,-3.823590088E1
9.846644583E-1,-2.124204636E1,-2.107861710E1,-3.823590088E1
9.946624583E-1,-2.161772919E1,-1.956755447E1,-3.924792480E1
1.004660458E0,-2.161772919E1,-1.956755447E1,-3.924792480E1
1.014658458E0,-2.183587646E1,-1.758713341E1,-4.018945312E1
1.024657458E0,-2.183587646E1,-1.758713341E1,-4.018945312E1
1.034655458E0,-2.201286316E1,-1.565877533E1,-4.117584229E1
1.044653458E0,-2.201286316E1,-1.565877533E1,-4.117584229E1
1.054651458E0,-2.230203629E1,-1.444760704E1,-4.136157227E1
1.064649458E0,-2.230203629E1,-1.444760704E1,-4.136157227E1
1.074647458E0,-2.299137878E1,-1.383255386E1,-4.143597412E1
1.084645458E0,-2.299137878E1,-1.383255386E1,-4.143597412E1
1.094643458E0,-2.378289795E1,-1.360566139E1,-4.110485840E1
1.104641458E0,-2.378289795E1,-1.360566139E1,-4.110485840E1
1.114639458E0,-2.465921021E1,-1.316042900E1,-4.070281982E1
1.124637458E0,-2.465921021E1,-1.316042900E1,-4.070281982E1
1.134635458E0,-2.584170532E1,-1.250873184E1,-4.040893555E1
1.144633833E0,-2.584170532E1,-1.250873184E1,-4.040893555E1
1.154631833E0,-2.680891800E1,-1.221291733E1,-3.980065918E1
1.164629833E0,-2.680891800E1,-1.221291733E1,-3.980065918E1
1.174627833E0,-2.655959320E1,-1.350669098E1,-3.961303711E1
1.184625833E0,-2.655959320E1,-1.350669098E1,-3.961303711E1
1.194624833E0,-2.644377136E1,-1.459163284E1,-3.912591553E1
1.204622833E0,-2.644377136E1,-1.459163284E1,-3.912591553E1
1.214620833E0,-2.600512695E1,-1.536701202E1,-3.887261963E1
1.224618833E0,-2.600512695E1,-1.536701202E1,-3.887261963E1
1.234616833E0,-2.600424576E1,-1.566126633E1,-3.893829346E1
1.244614833E0,-2.600424576E1,-1.566126633E1,-3.893829346E1
1.254612833E0,-2.606721497E1,-1.592912102E1,-3.882409668E1
1.264610833E0,-2.606721497E1,-1.592912102E1,-3.882409668E1
1.274608833E0,-2.697846222E1,-1.594046783E1,-3.818151855E1
1.284606833E0,-2.697846222E1,-1.594046783E1,-3.818151855E1
1.294604833E0,-2.786293030E1,-1.571034431E1,-3.775927734E1
1.304602833E0,-2.786293030E1,-1.571034431E1,-3.775927734E1
1.314600833E0,-2.834783554E1,-1.568106270E1,-3.717156982E1
1.324598833E0,-2.865569687E1,-1.583309937E1,-3.698590088E1
1.334596833E0,-2.865569687E1,-1.583309937E1,-3.698590088E1
1.344594833E0,-2.895064926E1,-1.615327454E1,-3.700970459E1
1.354593833E0,-2.895064926E1,-1.615327454E1,-3.700970459E1
1.364591833E0,-2.923863220E1,-1.671263885E1,-3.636077881E1
1.374589833E0,-2.923863220E1,-1.671263885E1,-3.636077881E1
1.384587833E0,-2.956108856E1,-1.700919914E1,-3.580029297E1
1.394585833E0,-2.956108856E1,-1.700919914E1,-3.580029297E1
1.404583833E0,-2.928853607E1,-1.754803085E1,-3.549951172E1
1.414581833E0,-2.928853607E1,-1.754803085E1,-3.549951172E1
1.424579833E0,-2.953342056E1,-1.807937241E1,-3.518737793E1
1.434577833E0,-2.953342056E1,-1.807937241E1,-3.518737793E1
1.444575833E0,-2.942198181E1,-1.831822395E1,-3.475372314E1
1.454573833E0,-2.942198181E1,-1.831822395E1,-3.475372314E1
1.464571833E0,-2.975556946E1,-1.864927864E1,-3.446331787E1
1.474569833E0,-2.975556946E1,-1.864927864E1,-3.446331787E1
1.484567833E0,-3.020000458E1,-1.878305435E1,-3.417596436E1
1.494565833E0,-3.020000458E1,-1.878305435E1,-3.417596436E1
1.504563833E0,-3.017477417E1,-1.891358948E1,-3.417492676E1
1.514562833E0,-3.017477417E1,-1.891358948E1,-3.417492676E1
1.524560833E0,-3.014538574E1,-1.924476624E1,-3.378070068E1
1.534558833E0,-3.014538574E1,-1.924476624E1,-3.378070068E1
1.544556833E0,-3.024470520E1,-1.964944649E1,-3.343444824E1
1.554554833E0,-3.024470520E1,-1.964944649E1,-3.343444824E1
1.564552833E0,-3.023255539E1,-2.010594368E1,-3.312823486E1
1.574550833E0,-3.023255539E1,-2.010594368E1,-3.312823486E1
1.584548833E0,-3.008721542E1,-2.018392372E1,-3.291143799E1
1.594546833E0,-3.008721542E1,-2.018392372E1,-3.291143799E1
1.604544833E0,-3.012346268E1,-2.036917305E1,-3.247216797E1
1.614542833E0,-3.012346268E1,-2.036917305E1,-3.247216797E1
1.624540833E0,-3.030131912E1,-2.061560631E1,-3.228515625E1
1.634538833E0,-3.030131912E1,-2.061560631E1,-3.228515625E1
1.644536833E0,-3.031180573E1,-2.078597069E1,-3.225183105E1
1.654535833E0,-3.031180573E1,-2.078597069E1,-3.225183105E1
1.664533833E0,-3.045083618E1,-2.085503387E1,-3.228967285E1
1.674531833E0,-3.045083618E1,-2.085503387E1,-3.228967285E1
1.684529833E0,-3.067741776E1,-2.105694199E1,-3.189520264E1
1.694527833E0,-3.067741776E1,-2.105694199E1,-3.189520264E1
1.704525833E0,-3.069684219E1,-2.104431343E1,-3.158245850E1
1.714523833E0,-3.069684219E1,-2.104431343E1,-3.158245850E1
1.724521833E0,-3.084895325E1,-2.117716217E1,-3.148242188E1
1.734519833E0,-3.084895325E1,-2.117716217E1,-3.148242188E1
1.744517833E0,-3.107381439E1,-2.112805557E1,-3.130975342E1
1.754515833E0,-3.107381439E1,-2.112805557E1,-3.130975342E1
1.764513833E0,-3.108792496E1,-2.125064850E1,-3.116137695E1
1.774511833E0,-3.108792496E1,-2.125064850E1,-3.116137695E1
1.784509833E0,-3.105443573E1,-2.108047676E1,-3.098925781E1
1.794507833E0,-3.105443573E1,-2.108047676E1,-3.098925781E1
1.804506833E0,-3.118008423E1,-2.121680450E1,-3.089404297E1
1.814504833E0,-3.118008423E1,-2.121680450E1,-3.089404297E1
1.824502833E0,-3.120162201E1,-2.111671257E1,-3.093841553E1
1.834500833E0,-3.120162201E1,-2.111671257E1,-3.093841553E1
1.844498833E0,-3.147780228E1,-2.126953888E1,-3.081451416E1
1.854496833E0,-3.147780228E1,-2.126953888E1,-3.081451416E1
1.864494833E0,-3.116308975E1,-2.133998299E1,-3.056298828E1
1.874492833E0,-3.116308975E1,-2.133998299E1,-3.056298828E1
1.884490833E0,-3.141611099E1,-2.157819366E1,-3.050555420E1
1.894488833E0,-3.141611099E1,-2.157819366E1,-3.050555420E1
1.904486833E0,-3.142634201E1,-2.159850693E1,-3.031292725E1
1.914484833E0,-3.142634201E1,-2.159850693E1,-3.031292725E1
1.924482833E0,-3.159111404E1,-2.184589577E1,-3.016949463E1
1.934481833E0,-3.159111404E1,-2.184589577E1,-3.016949463E1
1.944479833E0,-3.162518311E1,-2.172842216E1,-3.005731201E1
1.954477833E0,-3.162518311E1,-2.172842216E1,-3.005731201E1
1.964475833E0,-3.165244293E1,-2.189227486E1,-3.019506836E1
1.974473833E0,-3.165244293E1,-2.189227486E1,-3.019506836E1
1.984471833E0,-3.177909088E1,-2.180052185E1,-3.016119385E1
1.994469833E0,-3.177909088E1,-2.180052185E1,-3.016119385E1
2.004467833E0,-3.169106674E1,-2.161487389E1,-2.999365234E1
2.014465833E0,-3.169106674E1,-2.161487389E1,-2.999365234E1
2.024463833E0,-3.181723785E1,-2.170048141E1,-3.002435303E1
2.034461833E0,-3.181723785E1,-2.170048141E1,-3.002435303E1
2.044459833E0,-3.194331360E1,-2.201124191E1,-2.965148926E1
2.054457833E0,-3.194331360E1,-2.201124191E1,-2.965148926E1
2.064455833E0,-3.173197174E1,-2.190028572E1,-2.977960205E1
2.074453833E0,-3.173197174E1,-2.190028572E1,-2.977960205E1
2.084452833E0,-3.172278595E1,-2.208348274E1,-2.968579102E1
2.094450833E0,-3.172278595E1,-2.208348274E1,-2.968579102E1
2.104448833E0,-3.172130203E1,-2.193473816E1,-2.984375000E1
2.114446833E0,-3.193268967E1,-2.208518410E1,-2.958972168E1
2.124444833E0,-3.193268967E1,-2.208518410E1,-2.958972168E1
2.134442833E0,-3.161006927E1,-2.224165916E1,-2.937188721E1
2.144439958E0,-3.161006927E1,-2.224165916E1,-2.937188721E1
2.154437958E0,-3.180488205E1,-2.201680565E1,-2.938092041E1
2.164435958E0,-3.180488205E1,-2.201680565E1,-2.938092041E1
2.174433958E0,-3.159127808E1,-2.206962013E1,-2.934423828E1
2.184431958E0,-3.159127808E1,-2.206962013E1,-2.934423828E1
2.194429958E0,-3.170796204E1,-2.207134438E1,-2.941729736E1
2.204427958E0,-3.170796204E1,-2.207134438E1,-2.941729736E1
2.214425958E0,-3.175883102E1,-2.228845024E1,-2.951373291E1
2.224424958E0,-3.175883102E1,-2.228845024E1,-2.951373291E1
2.234422958E0,-3.181481171E1,-2.232624245E1,-2.940338135E1
2.244420958E0,-3.181481171E1,-2.232624245E1,-2.940338135E1
2.254418958E0,-3.166731644E1,-2.242359161E1,-2.917071533E1
2.264416958E0,-3.166731644E1,-2.242359161E1,-2.917071533E1
2.274414958E0,-3.171640015E1,-2.240953445E1,-2.913787842E1
2.284412958E0,-3.171640015E1,-2.240953445E1,-2.913787842E1
2.294410958E0,-3.154372406E1,-2.248879242E1,-2.920959473E1
2.304408958E0,-3.154372406E1,-2.248879242E1,-2.920959473E1
2.314406958E0,-3.136997986E1,-2.273064041E1,-2.934991455E1
2.324404958E0,-3.136997986E1,-2.273064041E1,-2.934991455E1
2.334402958E0,-3.128284073E1,-2.273446083E1,-2.930041504E1
2.344400958E0,-3.128284073E1,-2.273446083E1,-2.930041504E1
2.354398958E0,-3.156986237E1,-2.269249153E1,-2.941021729E1
2.364397958E0,-3.156986237E1,-2.269249153E1,-2.941021729E1
2.374395958E0,-3.156015015E1,-2.286786652E1,-2.940313721E1
2.384393958E0,-3.156015015E1,-2.286786652E1,-2.940313721E1
2.394391958E0,-3.177159500E1,-2.276984596E1,-2.909417725E1
2.404389958E0,-3.177159500E1,-2.276984596E1,-2.909417725E1
2.414387958E0,-3.173184967E1,-2.266686630E1,-2.873364258E1
2.424385958E0,-3.173184967E1,-2.266686630E1,-2.873364258E1
2.434383958E0,-3.159525299E1,-2.272492599E1,-2.894683838E1
2.444381958E0,-3.159525299E1,-2.272492599E1,-2.894683838E1
2.454379958E0,-3.152561569E1,-2.274217415E1,-2.885266113E1
2.464377958E0,-3.152561569E1,-2.274217415E1,-2.885266113E1
2.474375958E0,-3.189219666E1,-2.287415123E1,-2.878625488E1
2.484373958E0,-3.189219666E1,-2.287415123E1,-2.878625488E1
2.494371958E0,-3.180076599E1,-2.293999481E1,-2.891668701E1
2.504370958E0,-3.180076599E1,-2.293999481E1,-2.891668701E1
2.514368958E0,-3.141263199E1,-2.288418198E1,-2.887420654E1
2.524366958E0,-3.141263199E1,-2.288418198E1,-2.887420654E1
2.534364958E0,-3.130672073E1,-2.309540939E1,-2.872955322E1
2.544362958E0,-3.130672073E1,-2.309540939E1,-2.872955322E1
2.554360958E0,-3.146334076E1,-2.294538689E1,-2.884600830E1
2.564358958E0,-3.146334076E1,-2.294538689E1,-2.884600830E1
2.574356958E0,-3.163506699E1,-2.318354988E1,-2.868823242E1
2.584354958E0,-3.163506699E1,-2.318354988E1,-2.868823242E1
2.594352958E0,-3.150159454E1,-2.324405861E1,-2.882171631E1
2.604350958E0,-3.150159454E1,-2.324405861E1,-2.882171631E1
2.614348958E0,-3.151353455E1,-2.323984146E1,-2.886254883E1
2.624346958E0,-3.151353455E1,-2.323984146E1,-2.886254883E1
2.634344958E0,-3.152646637E1,-2.325321579E1,-2.861267090E1
2.644343958E0,-3.152646637E1,-2.325321579E1,-2.861267090E1
2.654341958E0,-3.158442688E1,-2.303309250E1,-2.852972412E1
2.664339958E0,-3.158442688E1,-2.303309250E1,-2.852972412E1
2.674337958E0,-3.180386353E1,-2.328591919E1,-2.870831299E1
2.684335958E0,-3.180386353E1,-2.328591919E1,-2.870831299E1
2.694333958E0,-3.156491089E1,-2.329603386E1,-2.860296631E1
2.704331958E0,-3.156491089E1,-2.329603386E1,-2.860296631E1
2.714329958E0,-3.151652145E1,-2.316569328E1,-2.841699219E1
2.724327958E0,-3.151652145E1,-2.316569328E1,-2.841699219E1
2.734325958E0,-3.183652115E1,-2.316869354E1,-2.808129883E1
2.744323958E0,-3.183652115E1,-2.316869354E1,-2.808129883E1
2.754321958E0,-3.162893295E1,-2.345278931E1,-2.831280518E1
2.764319958E0,-3.162893295E1,-2.345278931E1,-2.831280518E1
2.774318958E0,-3.146977997E1,-2.338423538E1,-2.821472168E1
2.784316958E0,-3.146977997E1,-2.338423538E1,-2.821472168E1
2.794314958E0,-3.146306992E1,-2.349180603E1,-2.835888672E1
2.804312958E0,-3.146306992E1,-2.349180603E1,-2.835888672E1
2.814310958E0,-3.146977234E1,-2.357136345E1,-2.850396729E1
2.824308958E0,-3.146977234E1,-2.357136345E1,-2.850396729E1
2.834306958E0,-3.144052505E1,-2.369202614E1,-2.848181152E1
2.844304958E0,-3.144052505E1,-2.369202614E1,-2.848181152E1
2.854302958E0,-3.136506653E1,-2.362528038E1,-2.842150879E1
2.864300958E0,-3.136506653E1,-2.362528038E1,-2.842150879E1
2.874298958E0,-3.135418320E1,-2.342817688E1,-2.846276855E1
2.884296958E0,-3.130823517E1,-2.358566475E1,-2.835626221E1
2.894294958E0,-3.130823517E1,-2.358566475E1,-2.835626221E1
2.904293958E0,-3.122261810E1,-2.378693390E1,-2.839202881E1
2.914291958E0,-3.122261810E1,-2.378693390E1,-2.839202881E1
2.924289958E0,-3.147000504E1,-2.401556778E1,-2.827294922E1
2.934287958E0,-3.147000504E1,-2.401556778E1,-2.827294922E1
2.944285958E0,-3.163463593E1,-2.422487831E1,-2.797448730E1
2.954283958E0,-3.163463593E1,-2.422487831E1,-2.797448730E1
2.964281958E0,-3.127655792E1,-2.424526405E1,-2.789154053E1
2.974279958E0,-3.127655792E1,-2.424526405E1,-2.789154053E1
2.984277958E0,-3.136745071E1,-2.414381790E1,-2.793591309E1
2.994275958E0,-3.136745071E1,-2.414381790E1,-2.793591309E1
3.004273958E0,-3.114197922E1,-2.417470932E1,-2.787322998E1
3.014271958E0,-3.114197922E1,-2.417470932E1,-2.787322998E1
3.024269958E0,-3.114895248E1,-2.413965225E1,-2.785662842E1
3.034268958E0,-3.114895248E1,-2.413965225E1,-2.785662842E1
3.044266958E0,-3.112886810E1,-2.404218674E1,-2.767791748E1
3.054264958E0,-3.112886810E1,-2.404218674E1,-2.767791748E1
3.064262958E0,-3.116759491E1,-2.411205864E1,-2.755566406E1
3.074260958E0,-3.116759491E1,-2.411205864E1,-2.755566406E1
3.084258958E0,-3.113306808E1,-2.421133041E1,-2.744030762E1
3.094256958E0,-3.113306808E1,-2.421133041E1,-2.744030762E1
3.104254958E0,-3.119588089E1,-2.427620125E1,-2.761016846E1
3.114252958E0,-3.119588089E1,-2.427620125E1,-2.761016846E1
3.124250958E0,-3.114246750E1,-2.433187675E1,-2.780969238E1
3.134248958E0,-3.114246750E1,-2.433187675E1,-2.780969238E1
3.144247208E0,-3.131053162E1,-2.421980476E1,-2.791870117E1
3.154245208E0,-3.131053162E1,-2.421980476E1,-2.791870117E1
3.164243208E0,-3.130841064E1,-2.430123711E1,-2.759777832E1
3.174241208E0,-3.130841064E1,-2.430123711E1,-2.759777832E1
3.184240208E0,-3.131212234E1,-2.449763870E1,-2.754095459E1
3.194238208E0,-3.131212234E1,-2.449763870E1,-2.754095459E1
3.204236208E0,-3.129177094E1,-2.430685616E1,-2.739392090E1
3.214234208E0,-3.129177094E1,-2.430685616E1,-2.739392090E1
3.224232208E0,-3.131042099E1,-2.452591133E1,-2.715240479E1
3.234230208E0,-3.131042099E1,-2.452591133E1,-2.715240479E1
3.244228208E0,-3.138134766E1,-2.453600502E1,-2.718103027E1
3.254226208E0,-3.138134766E1,-2.453600502E1,-2.718103027E1
3.264224208E0,-3.143871689E1,-2.454425049E1,-2.744750977E1
3.274222208E0,-3.143871689E1,-2.454425049E1,-2.744750977E1
3.284220208E0,-3.146200943E1,-2.460349464E1,-2.760614014E1
3.294218208E0,-3.146200943E1,-2.460349464E1,-2.760614014E1
3.304216208E0,-3.143896484E1,-2.455191803E1,-2.737200928E1
3.314215208E0,-3.143896484E1,-2.455191803E1,-2.737200928E1
3.324213208E0,-3.155459595E1,-2.454049873E1,-2.724890137E1
3.334211208E0,-3.155459595E1,-2.454049873E1,-2.724890137E1
3.344209208E0,-3.121957397E1,-2.450753212E1,-2.734790039E1
3.354207208E0,-3.121957397E1,-2.450753212E1,-2.734790039E1
3.364205208E0,-3.145785904E1,-2.448243332E1,-2.740209961E1
3.374203208E0,-3.145785904E1,-2.448243332E1,-2.740209961E1
3.384201208E0,-3.143592072E1,-2.451359558E1,-2.750769043E1
3.394199208E0,-3.143592072E1,-2.451359558E1,-2.750769043E1
3.404197208E0,-3.148709869E1,-2.456508827E1,-2.725726318E1
3.414195208E0,-3.148709869E1,-2.456508827E1,-2.725726318E1
3.424193208E0,-3.136785126E1,-2.457516670E1,-2.718743896E1
3.434191208E0,-3.136785126E1,-2.457516670E1,-2.718743896E1
3.444189208E0,-3.128804016E1,-2.496329689E1,-2.727142334E1
3.454188208E0,-3.128804016E1,-2.496329689E1,-2.727142334E1
3.464186208E0,-3.123960495E1,-2.482521248E1,-2.714141846E1
3.474184208E0,-3.123960495E1,-2.482521248E1,-2.714141846E1
3.484182208E0,-3.122467422E1,-2.478173256E1,-2.733612061E1
3.494180208E0,-3.122467422E1,-2.478173256E1,-2.733612061E1
3.504178208E0,-3.114524841E1,-2.461276054E1,-2.718249512E1
3.514176208E0,-3.114524841E1,-2.461276054E1,-2.718249512E1
3.524174208E0,-3.138664246E1,-2.459556389E1,-2.712548828E1
3.534172208E0,-3.138664246E1,-2.459556389E1,-2.712548828E1
3.544170208E0,-3.127647018E1,-2.454382706E1,-2.731304932E1
3.554168208E0,-3.127647018E1,-2.454382706E1,-2.731304932E1
3.564166208E0,-3.135731125E1,-2.475413513E1,-2.728131104E1
3.574164208E0,-3.135731125E1,-2.475413513E1,-2.728131104E1
3.584163208E0,-3.121394730E1,-2.469238472E1,-2.747552490E1
3.594161208E0,-3.121394730E1,-2.469238472E1,-2.747552490E1
3.604159208E0,-3.117200089E1,-2.477039528E1,-2.737274170E1
3.614157208E0,-3.117200089E1,-2.477039528E1,-2.737274170E1
3.624155208E0,-3.121644592E1,-2.464833260E1,-2.723834229E1
3.634153208E0,-3.121644592E1,-2.464833260E1,-2.723834229E1
3.644151208E0,-3.140077591E1,-2.476091385E1,-2.749188232E1
3.654149208E0,-3.121639633E1,-2.466884995E1,-2.764978027E1
3.664147208E0,-3.121639633E1,-2.466884995E1,-2.764978027E1
3.674145208E0,-3.134173203E1,-2.476969528E1,-2.741296387E1
3.684143208E0,-3.134173203E1,-2.476969528E1,-2.741296387E1
3.694141208E0,-3.101448059E1,-2.456792068E1,-2.730871582E1
3.704139208E0,-3.101448059E1,-2.456792068E1,-2.730871582E1
3.714138208E0,-3.136740875E1,-2.444391251E1,-2.725445557E1
3.724136208E0,-3.136740875E1,-2.444391251E1,-2.725445557E1
3.734134208E0,-3.123955536E1,-2.449774742E1,-2.743164062E1
3.744132208E0,-3.123955536E1,-2.449774742E1,-2.743164062E1
3.754130208E0,-3.098004150E1,-2.463849831E1,-2.752355957E1
3.764128208E0,-3.098004150E1,-2.463849831E1,-2.752355957E1
3.774126208E0,-3.098608398E1,-2.465730858E1,-2.743267822E1
3.784124208E0,-3.098608398E1,-2.465730858E1,-2.743267822E1
3.794122208E0,-3.075418854E1,-2.463719940E1,-2.747320557E1
3.804120208E0,-3.075418854E1,-2.463719940E1,-2.747320557E1
3.814118208E0,-3.109574127E1,-2.480376434E1,-2.735607910E1
3.824116208E0,-3.109574127E1,-2.480376434E1,-2.735607910E1
3.834114208E0,-3.104616165E1,-2.476277351E1,-2.748980713E1
3.844113208E0,-3.104616165E1,-2.476277351E1,-2.748980713E1
3.854111208E0,-3.102504349E1,-2.459811974E1,-2.706866455E1
3.864109208E0,-3.102504349E1,-2.459811974E1,-2.706866455E1
3.874107208E0,-3.080457687E1,-2.479622078E1,-2.717132568E1
3.884105208E0,-3.080457687E1,-2.479622078E1,-2.717132568E1
3.894103208E0,-3.081092453E1,-2.480492401E1,-2.741723633E1
3.904101208E0,-3.081092453E1,-2.480492401E1,-2.741723633E1
3.914099208E0,-3.090447617E1,-2.480587769E1,-2.712994385E1
3.924097208E0,-3.090447617E1,-2.480587769E1,-2.712994385E1
3.934095208E0,-3.100232697E1,-2.476192284E1,-2.711187744E1
3.944093208E0,-3.100232697E1,-2.476192284E1,-2.711187744E1
3.954091208E0,-3.134062195E1,-2.479982185E1,-2.733959961E1
3.964089208E0,-3.134062195E1,-2.479982185E1,-2.733959961E1
3.974088208E0,-3.119274139E1,-2.467634010E1,-2.714715576E1
3.984086208E0,-3.119274139E1,-2.467634010E1,-2.714715576E1
3.994084208E0,-3.146947861E1,-2.462714577E1,-2.732391357E1
4.004082208E0,-3.146947861E1,-2.462714577E1,-2.732391357E1
4.014080208E0,-3.128615570E1,-2.438407326E1,-2.753295898E1
4.024078208E0,-3.128615570E1,-2.438407326E1,-2.753295898E1
4.034076208E0,-3.134864426E1,-2.431019402E1,-2.788482666E1
4.044074208E0,-3.134864426E1,-2.431019402E1,-2.788482666E1
4.054072208E0,-3.141969299E1,-2.443434334E1,-2.765118408E1
4.064070208E0,-3.141969299E1,-2.443434334E1,-2.765118408E1
4.074068208E0,-3.147973633E1,-2.435431290E1,-2.744952393E1
4.084066208E0,-3.147973633E1,-2.435431290E1,-2.744952393E1
4.094064208E0,-3.134045029E1,-2.454886627E1,-2.773913574E1
4.104063208E0,-3.134045029E1,-2.454886627E1,-2.773913574E1
4.114061208E0,-3.154798508E1,-2.431575584E1,-2.735528564E1
4.124059208E0,-3.154798508E1,-2.431575584E1,-2.735528564E1
4.134057208E0,-3.156415176E1,-2.436242485E1,-2.779943848E1
4.144055208E0,-3.156415176E1,-2.436242485E1,-2.779943848E1
4.154053208E0,-3.155851364E1,-2.432632065E1,-2.765258789E1
4.164051208E0,-3.155851364E1,-2.432632065E1,-2.765258789E1
4.174049208E0,-3.140953064E1,-2.413088608E1,-2.772369385E1
4.184047208E0,-3.140953064E1,-2.413088608E1,-2.772369385E1
4.194045208E0,-3.150623322E1,-2.394329643E1,-2.810192871E1
4.204043208E0,-3.150623322E1,-2.394329643E1,-2.810192871E1
4.214042208E0,-3.145952606E1,-2.373373604E1,-2.824700928E1
4.224040208E0,-3.145952606E1,-2.373373604E1,-2.824700928E1
4.234038208E0,-3.152321625E1,-2.365441895E1,-2.852777100E1
4.244036208E0,-3.152321625E1,-2.365441895E1,-2.852777100E1
4.254035208E0,-3.150648880E1,-2.319537544E1,-2.880944824E1
4.264034208E0,-3.178300476E1,-2.263722801E1,-2.908801270E1
4.274032208E0,-3.178300476E1,-2.263722801E1,-2.908801270E1
4.284030208E0,-3.191567612E1,-2.221268463E1,-2.924414062E1
4.294028208E0,-3.191567612E1,-2.221268463E1,-2.924414062E1
