"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.213492242E1,-2.693402946E-2,7.863394082E-2,1.401437259E-1
7.214491942E1,-5.677412510E-2,6.971006647E-2,1.190358621E-1
7.215491742E1,-6.987042636E-2,8.429316849E-2,6.444274843E-2
7.216491442E1,-7.717944592E-2,8.285767704E-2,3.514702857E-2
7.217491242E1,-6.007370889E-2,6.816274703E-2,4.271624923E-2
7.218491042E1,-3.309231699E-3,7.574234650E-2,8.022964597E-2
7.219490742E1,4.262269378E-2,8.340892330E-2,1.172892988E-1
7.220490542E1,2.853850543E-2,6.283257142E-2,1.555207336E-1
7.221490342E1,-9.537685812E-3,3.928685725E-2,1.412412483E-1
7.222490042E1,-3.827061117E-2,1.556265682E-2,1.130009508E-1
7.223489842E1,-7.754080385E-2,-2.074899092E-2,7.045368612E-2
7.224489642E1,-9.408579290E-2,-3.933071136E-2,3.475000262E-2
7.225489342E1,-1.011960071E-1,-4.907524243E-2,-1.779658556E-2
7.226489142E1,-9.683398426E-2,-4.753493965E-2,-3.102532625E-3
7.227488942E1,-8.321377248E-2,-1.775653213E-2,-9.252634048E-3
7.228488642E1,-6.352151960E-2,-2.611658871E-3,2.661301732E-2
7.229488442E1,-7.094865292E-2,3.526660413E-2,9.777947903E-2
7.230488142E1,-3.477631509E-2,2.413525969E-2,1.024052113E-1
7.231487942E1,-1.131494701E-2,6.156971902E-3,1.312740844E-1
7.232487742E1,-1.334129959E-2,5.130639374E-3,1.591039073E-1
7.233487442E1,-4.698179305E-2,2.163601354E-2,1.073835307E-1
7.234487242E1,-1.321242696E-1,3.587836906E-2,9.521605968E-2
7.235487042E1,-1.781617373E-1,2.228520066E-2,6.693249285E-2
7.236486742E1,-1.612971979E-1,7.108606249E-3,3.792971849E-2
7.237486542E1,-1.389330599E-1,1.005092517E-2,3.329521537E-2
7.238486342E1,-1.277979147E-1,1.770215303E-2,4.304486275E-2
7.239486042E1,-7.376350254E-2,2.512343913E-2,7.981273949E-2
7.240485842E1,-5.510416031E-3,5.832027510E-2,1.144194853E-1
7.241485542E1,5.666244328E-3,7.840487614E-2,1.249240083E-1
7.242485342E1,-3.326773345E-2,7.950546831E-2,1.185154599E-1
7.243485142E1,-9.895038396E-2,5.554971814E-2,7.982501864E-2
7.244484842E1,-1.254227757E-1,2.954641923E-2,4.633333683E-2
7.245484642E1,-1.126583040E-1,2.041292220E-2,5.827218175E-2
7.246484442E1,-1.115561038E-1,1.227769107E-2,8.184230804E-2
7.247484142E1,-1.199249312E-1,1.915869445E-2,1.007527882E-1
7.248483942E1,-1.119733027E-1,-5.466269553E-3,1.252111065E-1
7.249483742E1,-1.079740995E-1,-1.086617321E-2,1.204257452E-1
7.250483442E1,-1.080255550E-1,-1.257604524E-2,1.178868842E-1
7.251483242E1,-5.718401492E-2,1.130734563E-2,1.765788960E-1
7.252483042E1,-1.457710862E-3,5.506483778E-2,2.179725051E-1
7.253482742E1,4.841582268E-2,5.173075542E-2,2.234712267E-1
7.254482542E1,1.941714138E-2,4.175555170E-2,1.795943052E-1
7.255482242E1,-2.965181530E-2,3.056251913E-2,1.148790765E-1
7.256482042E1,-3.744147599E-2,6.313165650E-2,6.671146810E-2
7.257481842E1,-2.751553506E-2,9.367590308E-2,4.206720829E-2
7.258481542E1,-1.093136966E-3,1.051607117E-1,2.973543048E-2
7.259481342E1,-9.911030531E-4,1.199499281E-1,2.075059891E-2
7.260481142E1,2.496439487E-2,1.243243763E-1,2.203289330E-2
7.261480842E1,4.015546113E-2,1.205644704E-1,2.041847706E-2
7.262480642E1,2.449807942E-2,9.586173847E-2,2.637152731E-2
7.263480442E1,-1.800299227E-2,8.961515799E-2,7.724639654E-2
7.264480142E1,-1.026914325E-1,4.600472331E-2,1.166876203E-1
7.265479942E1,-1.288796496E-1,-1.408565015E-2,1.617971349E-1
7.266479642E1,-1.595009333E-1,-5.508720338E-2,2.029404831E-1
7.267479442E1,-2.070373347E-1,-4.903431192E-2,2.218579799E-1
7.268479242E1,-2.281030986E-1,-1.996984944E-2,2.116861635E-1
7.269478942E1,-2.437634039E-1,-2.219047576E-2,1.652481616E-1
7.270478742E1,-2.126942235E-1,-2.354089022E-2,1.132512116E-1
7.271478542E1,-1.544243807E-1,-1.684363559E-2,4.853890657E-2
7.272478242E1,-1.302975994E-1,2.332088873E-2,4.582989156E-2
7.273478042E1,-8.434842467E-2,2.848427251E-2,1.139622331E-2
7.274477842E1,-4.992995918E-2,-3.530607283E-2,-1.443385184E-2
7.275477542E1,1.470311612E-2,-6.217198223E-2,-1.566118240E-2
7.276477342E1,3.231551439E-2,-1.770916969E-2,4.105505526E-2
7.277477042E1,3.150392085E-2,-1.520495340E-2,2.014073431E-2
7.278476842E1,3.684359819E-2,-5.835185006E-2,4.488322735E-3
7.279476642E1,3.443425298E-2,-5.745137885E-2,2.461677790E-3
7.280476342E1,1.911103964E-2,-1.116818190E-2,-3.584810972E-2
7.281476142E1,-2.334120780E-2,3.696697444E-2,-3.556335032E-2
7.282475892E1,-5.420982867E-2,6.797680557E-2,-8.470861316E-3
7.283475592E1,-9.006056964E-2,6.561789259E-2,-5.361896753E-3
7.284475392E1,-1.038547361E-1,4.886254996E-2,5.582804561E-2
7.285475092E1,-9.297920734E-2,5.862623066E-2,1.478842700E-1
7.286474892E1,-9.029562771E-2,9.237095073E-2,2.280916965E-1
7.287474692E1,-9.322274387E-2,1.047527222E-1,2.895868635E-1
7.288474392E1,-7.593603551E-2,1.088978134E-1,3.017888331E-1
7.289474192E1,-7.936191916E-2,1.024707001E-1,3.091545707E-1
7.290473992E1,-9.906557411E-2,9.356202856E-2,2.754506350E-1
7.291473692E1,-1.176760921E-1,8.080939740E-2,1.986176366E-1
7.292473492E1,-1.261273652E-1,7.436664283E-2,1.374961066E-1
7.293473292E1,-1.204886028E-1,7.642837107E-2,9.336424649E-2
7.294472992E1,-8.803480178E-2,7.311840847E-2,6.207579553E-2
7.295472792E1,-3.190065444E-2,5.090410531E-2,1.960103631E-2
7.296472492E1,9.415771365E-3,3.423661709E-2,1.476071119E-2
7.297472292E1,3.068618774E-2,4.953293324E-2,1.518229544E-2
7.298472092E1,2.432675600E-2,4.023966104E-2,1.382398725E-2
7.299471792E1,5.484951407E-2,2.412108019E-2,3.286076725E-2
7.300471592E1,7.123779774E-2,-4.739899188E-3,1.814507961E-2
7.301471392E1,3.523619860E-2,-1.580151558E-2,-2.768656611E-3
7.302471092E1,-4.456046104E-2,-5.525472611E-3,-3.493711352E-2
7.303470892E1,-1.141750717E-1,-9.693221748E-4,-2.351048470E-2
7.304470692E1,-1.246679002E-1,-1.278610647E-2,1.684933662E-2
7.305470392E1,-1.129038870E-1,-3.227633804E-2,4.409151435E-2
7.306470192E1,-1.144405353E-1,-2.426126719E-2,1.043938494E-1
7.307469892E1,-8.454079807E-2,8.512815088E-3,1.500068092E-1
7.308469692E1,-7.862780124E-2,1.116043434E-2,1.671221942E-1
7.309469492E1,-1.028960851E-1,6.229331195E-3,1.873354340E-1
7.310469192E1,-1.306966719E-1,9.251464605E-3,1.570988971E-1
7.311468992E1,-1.739093497E-1,-4.331763536E-3,1.398192054E-1
7.312468792E1,-2.008559507E-1,4.696922153E-3,1.297929847E-1
7.313468492E1,-2.021973020E-1,8.660457283E-3,1.266653091E-1
7.314468292E1,-1.639980268E-1,7.717886120E-3,1.096265227E-1
7.315467992E1,-1.023215961E-1,2.203669399E-2,1.145873004E-1
7.316467792E1,-3.170097202E-2,7.023368463E-2,1.405401671E-1
7.317467592E1,-2.597333193E-2,9.508098900E-2,8.114707410E-2
7.318467292E1,-3.182581007E-2,8.462689832E-2,2.998452187E-2
7.319467092E1,-3.071483910E-2,6.840335995E-2,2.760645926E-2
7.320466892E1,-1.559481651E-2,4.963935256E-2,-1.142662883E-2
7.321466592E1,-4.978904128E-4,4.254916504E-2,4.404122829E-3
7.322466392E1,-1.024373710E-2,4.659383029E-2,4.581819713E-2
7.323466192E1,-3.564638078E-2,4.674439609E-2,7.660788059E-2
7.324465892E1,-4.859270096E-2,2.951162830E-2,9.249184191E-2
7.325465692E1,-4.501566678E-2,7.384594828E-3,1.618737334E-1
7.326465392E1,-6.067509502E-2,1.617208287E-2,1.809672314E-1
7.327465192E1,-9.490498781E-2,-1.421531215E-2,1.510663247E-1
7.328464992E1,-1.459193131E-1,-3.472500578E-2,1.547676122E-1
7.329464692E1,-1.723025349E-1,-3.525578678E-2,1.199322402E-1
7.330464492E1,-1.584361553E-1,-3.118276253E-2,1.185979056E-1
7.331464192E1,-8.838738889E-2,-8.950917721E-3,1.314547634E-1
7.332463992E1,-1.150995165E-2,6.922080070E-3,1.411465234E-1
7.333463792E1,3.685587734E-2,2.467378825E-2,1.408898306E-1
7.334463492E1,4.847955734E-2,4.534720391E-2,1.068783313E-1
7.335463292E1,3.999261618E-2,5.295779362E-2,4.768579781E-2
7.336463092E1,3.215851665E-2,5.823344395E-2,8.545705676E-3
7.337462792E1,2.781900555E-2,5.152040184E-2,-1.978230000E-2
7.338462592E1,3.099024296E-5,7.628745317E-2,-3.019969940E-2
7.339462392E1,-4.356877327E-2,1.005884814E-1,-1.536414385E-2
7.340462092E1,-7.249319494E-2,9.702898890E-2,2.388938427E-2
7.341461892E1,-8.399028271E-2,8.507172525E-2,4.368513286E-2
7.342461592E1,-1.038155597E-1,5.712700456E-2,7.760073781E-2
7.343461392E1,-9.350224078E-2,4.776078835E-2,1.429123825E-1
7.344461192E1,-8.652768195E-2,4.835179567E-2,2.047998977E-1
7.345460892E1,-1.092827064E-1,3.840509713E-2,2.253756648E-1
7.346460692E1,-1.542913565E-1,5.009602010E-3,2.454456478E-1
7.347460492E1,-1.906396955E-1,-8.008931279E-3,2.381009603E-1
7.348460192E1,-2.175421500E-1,-3.146869138E-2,1.825605977E-1
7.349459992E1,-2.312871999E-1,-4.174531907E-2,1.338731718E-1
7.350459692E1,-1.828760549E-1,-3.821667060E-2,8.545588732E-2
7.351459492E1,-1.184169343E-1,-2.345493615E-2,3.209712088E-2
7.352459292E1,-1.314275739E-1,-7.476834655E-3,2.011851490E-2
7.353458992E1,-3.863957047E-2,-1.707913220E-2,2.809002399E-3
7.354458792E1,8.159292430E-2,-3.023215145E-2,-1.058112144E-2
7.355458592E1,1.062190577E-1,-4.241102457E-2,-2.006004274E-2
7.356458292E1,9.509940773E-2,-3.486577749E-2,-4.650933802E-2
7.357458092E1,4.678883493E-2,-2.983717203E-2,-8.346841872E-2
7.358457792E1,-6.333703995E-3,-3.465513155E-2,-6.164368629E-2
7.359457592E1,-7.301242769E-2,2.819235027E-3,-3.615684271E-2
7.360457392E1,-7.490955681E-2,7.727197811E-2,6.614487290E-2
7.361457092E1,-2.088888556E-2,1.196087430E-1,1.371575528E-1
7.362456892E1,-4.774222344E-2,1.236244646E-1,1.931715399E-1
7.363456692E1,-7.313814282E-2,1.280958304E-1,2.496030182E-1
7.364456392E1,-7.943617880E-2,1.367004468E-1,2.377419412E-1
7.365456192E1,-1.088696006E-1,9.186955199E-2,2.156049675E-1
7.366455892E1,-1.029729760E-1,8.975081339E-2,2.191396093E-1
7.367455692E1,-1.282288545E-1,1.238437352E-1,2.292903757E-1
7.368455492E1,-9.968684077E-2,1.321697317E-1,2.054378289E-1
7.369455192E1,-2.880572319E-2,1.306430237E-1,2.106061828E-1
7.370454992E1,-2.090087235E-2,1.213357182E-1,1.836019868E-1
7.371454792E1,-4.994925499E-2,1.084177570E-1,1.494174099E-1
7.372454492E1,-4.871724665E-2,6.954956040E-2,1.324107832E-1
7.373454292E1,-3.447079808E-2,3.150055870E-2,1.160081738E-1
7.374453992E1,-2.235039711E-2,2.300850123E-2,7.115242839E-2
7.375453792E1,-1.786470562E-2,2.883335128E-2,1.675285757E-2
7.376453592E1,-3.862144411E-2,4.546005517E-2,5.254307985E-3
7.377453292E1,-3.519965351E-2,2.978030786E-2,1.927242279E-3
7.378453092E1,2.590784311E-2,1.490923047E-2,-1.731360555E-3
7.379452892E1,-3.411294848E-2,1.634092122E-2,6.464681625E-2
7.380452592E1,-9.135718971E-2,3.110075533E-2,1.260273778E-1
7.381452392E1,-6.416734457E-2,1.398405477E-2,1.701200616E-1
7.382452150E1,9.537978172E-3,-6.969135538E-2,1.209502405E-1
7.383451950E1,-3.980462819E-2,-1.252887283E-1,5.416860580E-2
7.384451750E1,-2.150795951E-1,-8.925189972E-2,7.237332702E-2
7.385451450E1,-3.026232308E-1,-6.482968792E-2,1.876114225E-1
7.386451250E1,-1.593503675E-1,-9.284428284E-2,1.597710747E-1
7.387451050E1,-1.244202706E-1,-9.629604042E-2,7.850354791E-2
7.388450750E1,-7.982355684E-2,-2.220407054E-2,2.088409084E-1
7.389450550E1,4.554980993E-4,4.140925035E-2,1.013071042E-1
7.390450250E1,4.547671974E-3,3.404614404E-2,5.407271147E-2
7.391450050E1,-8.011884123E-2,4.842357025E-2,8.945070505E-2
7.392449850E1,-7.753934205E-2,6.200416714E-2,1.765859127E-3
7.393449550E1,-1.038775402E-1,-1.202772260E-3,-1.271126211E-1
7.394449350E1,-2.107734132E-1,1.489668819E-1,2.550029218E-1
7.395449150E1,2.223228335E-2,5.190997258E-2,-3.216319442E-2
7.396448850E1,1.372744972E-1,-1.250748664E-2,4.562173069E-2
7.397448650E1,8.947117031E-2,3.301864207E-2,1.447641957E-1
7.398448350E1,-3.436379403E-2,7.744330153E-2,2.983483315E-2
7.399448150E1,-9.443838000E-3,5.998176143E-2,1.282136518E-1
7.400447950E1,3.411850333E-2,6.023333788E-2,8.772577643E-2
7.401447650E1,1.911308616E-2,6.357779905E-2,-6.511459351E-2
7.402447450E1,1.124887347E-1,7.793402910E-2,-5.081932068E-2
7.403447250E1,8.217589170E-2,6.909347758E-2,-9.237197399E-2
7.404446950E1,6.248276174E-2,2.841439828E-2,-2.025533974E-1
7.405446750E1,4.072497994E-2,4.989282936E-2,-1.761122882E-1
7.406446450E1,-4.543871284E-3,1.091473433E-1,-7.923328042E-2
7.407446250E1,-9.822737575E-3,1.288179615E-1,2.760470510E-3
7.408446050E1,-6.958742112E-2,1.206768832E-1,1.642804474E-1
7.409445750E1,-2.804938585E-2,1.177295941E-1,3.314500040E-1
7.410445550E1,1.572374761E-2,8.773878649E-2,3.957968581E-1
7.411445350E1,-5.479542732E-2,7.681121752E-2,3.750409967E-1
7.412445050E1,-1.615845886E-1,1.247675952E-1,3.388326985E-1
7.413444850E1,-2.410681298E-1,7.001865327E-2,2.349142277E-1
7.414444550E1,-2.574093434E-1,-4.045103788E-3,8.680016220E-2
7.415444350E1,-1.929809207E-1,-8.833374068E-2,-7.538405836E-2
7.416444150E1,-1.067587557E-1,-1.063810256E-1,-1.707123846E-1
7.417443850E1,-7.231397778E-2,-6.268507540E-3,-1.658685511E-1
7.418443650E1,-3.118261635E-2,7.271465823E-2,-1.066994065E-1
7.419443450E1,3.678775728E-2,4.843365669E-2,1.225921386E-1
7.420443150E1,6.461991906E-2,1.117502314E-1,2.302925885E-1
7.421442950E1,3.898747981E-2,1.704862435E-1,2.670084250E-1
7.422442650E1,-2.618236989E-2,1.318013571E-1,2.949049062E-1
7.423442450E1,-1.115128344E-1,7.184736997E-2,2.725346285E-1
7.424442250E1,-2.116855788E-1,4.936380252E-2,2.197260851E-1
7.425441950E1,-2.507508266E-1,-1.330548540E-2,2.195822436E-1
7.426441750E1,-2.116724226E-1,4.024930894E-3,1.664485949E-1
7.427441450E1,-1.412728232E-1,-6.129460752E-2,9.206207156E-2
7.428441250E1,-7.153132796E-2,-1.148002852E-1,6.965320230E-2
7.429441050E1,-9.864398986E-2,-1.562419876E-2,-5.208933592E-2
7.430440750E1,-1.094625083E-1,1.469652338E-1,-1.260595375E-1
7.431440550E1,-4.384827018E-2,5.991919622E-2,-6.956081629E-2
7.432440350E1,7.659267783E-3,-9.550081909E-2,2.178321719E-2
7.433440050E1,-1.906923205E-2,-1.011229169E-1,9.287191093E-2
7.434439850E1,-1.012123793E-1,-1.250656570E-1,1.552932769E-1
7.435439550E1,-1.982960397E-1,-1.179783931E-1,2.091584122E-1
7.436439350E1,-2.261986604E-1,-5.937350482E-2,1.306425852E-1
7.437439150E1,-2.119747236E-1,-4.210463047E-2,1.537969744E-1
7.438438850E1,-2.169235146E-1,4.984225094E-2,1.079817009E-1
7.439438650E1,-1.863191879E-1,1.813772674E-1,8.818068981E-2
7.440438450E1,-5.596691698E-2,1.046093193E-1,1.494653571E-1
7.441438150E1,4.194850981E-2,1.180384733E-1,1.519299585E-1
7.442437950E1,2.165457845E-2,1.688200794E-1,1.149860805E-1
7.443437650E1,-5.799502373E-2,1.545189594E-1,1.248631972E-1
7.444437450E1,-6.500992835E-2,9.294719383E-2,1.059281588E-1
7.445437250E1,-7.680200815E-2,-4.517412633E-3,8.160257220E-2
7.446436950E1,-1.096159977E-1,-3.195094049E-2,4.543871284E-2
7.447436750E1,-9.496696830E-2,1.553765997E-2,6.739032984E-2
7.448436550E1,2.350083679E-2,-2.678024769E-3,1.024911654E-1
7.449436250E1,9.933513075E-2,3.968315229E-2,1.386480081E-1
7.450436050E1,8.888849527E-2,1.485084602E-1,1.831055582E-1
7.451435750E1,4.666370451E-2,2.239707251E-1,1.184622502E-1
7.452435550E1,2.387038082E-2,2.031338798E-1,5.935567081E-2
7.453435350E1,-2.824965298E-2,7.891621515E-2,1.811058104E-2
7.454435050E1,-7.351002574E-2,6.590162873E-2,-8.987755179E-3
7.455434850E1,-1.125284958E-1,7.031145260E-2,1.844971955E-2
7.456434550E1,-1.115128344E-1,7.268089056E-3,2.891915917E-2
7.457434350E1,-9.696028411E-2,-4.496728107E-2,6.701376915E-2
7.458434150E1,-9.116715521E-2,-5.288119510E-2,1.007370007E-1
7.459433850E1,-5.691299647E-2,-9.254505157E-2,3.111712754E-2
7.460433650E1,-9.783385813E-2,-1.131342673E-1,3.929679751E-2
7.461433450E1,-7.640849054E-2,-8.728284985E-3,1.402004439E-1
7.462433150E1,-6.915180355E-2,2.143121481E-2,8.789826930E-2
7.463432950E1,-8.798597753E-2,2.094048724E-2,1.129494953E-1
7.464432650E1,-1.171323010E-1,4.095053628E-2,1.019462049E-1
7.465432450E1,-1.604955447E-1,3.650679857E-2,7.643480301E-3
7.466432250E1,-1.719730443E-1,-6.891820729E-3,-1.845381260E-2
7.467431950E1,-1.715239781E-1,-4.694758683E-2,6.741839647E-3
7.468431750E1,-1.285872889E-1,-1.650493562E-2,2.805260181E-2
7.469431550E1,-6.815777689E-2,2.453345507E-3,5.679517508E-2
7.470431250E1,-5.288455725E-2,3.073881269E-3,8.487350464E-2
7.471431050E1,-7.830708146E-2,2.136104822E-2,1.274868429E-1
7.472430750E1,-9.974297404E-2,8.666450679E-3,1.654738641E-1
7.473430550E1,-7.645146757E-2,1.639646977E-2,1.778114891E-1
7.474430350E1,-2.454895020E-2,2.462861851E-2,1.904771429E-1
7.475430050E1,-6.260759979E-2,1.731375173E-2,1.444624794E-1
7.476429850E1,-8.426188588E-2,4.517924264E-2,1.166349953E-1
7.477429550E1,-1.139324123E-1,3.751617417E-2,6.522335172E-2
7.478429350E1,-9.353849351E-2,1.246187836E-3,6.824285388E-2
7.479429150E1,-6.360250354E-2,3.266927093E-2,5.052695990E-2
7.480428850E1,-2.259890378E-2,6.539716020E-2,7.226632297E-2
7.481428650E1,2.933548093E-3,9.271842152E-2,4.061592937E-2
7.482428388E1,3.988064200E-2,1.283178784E-1,4.982470930E-2
7.483428088E1,8.739540875E-2,1.303657195E-1,1.278809452E-1
7.484427888E1,9.131596684E-2,1.102556831E-1,1.337036026E-1
7.485427587E1,7.498907894E-2,1.510365039E-2,1.397420222E-1
7.486427388E1,2.282226741E-2,-4.330345586E-2,1.934077674E-1
7.487427187E1,-1.168916881E-1,3.125336766E-4,1.390128744E-1
7.488426888E1,-1.802787217E-1,5.651830941E-2,1.432965446E-1
7.489426688E1,-1.414874160E-1,1.281562029E-1,1.489700979E-1
7.490426488E1,-7.940869689E-2,3.645300418E-2,9.169720531E-2
7.491426188E1,-1.052352637E-1,-2.528555319E-2,9.506987929E-2
7.492425987E1,-1.599368432E-1,-7.422908708E-2,1.505927002E-1
7.493425687E1,-2.309787592E-1,-1.159901936E-1,1.496957374E-1
7.494425488E1,-2.557156974E-1,-9.470998317E-2,1.973259866E-1
7.495425288E1,-2.412593338E-1,-9.377428249E-2,2.709775150E-1
7.496424988E1,-2.410833326E-1,-1.005072051E-1,3.772179151E-1
7.497424787E1,-1.636571342E-1,-3.372776315E-2,3.064818084E-1
7.498424487E1,1.913092017E-1,4.795009196E-3,6.504442692E-2
7.499424288E1,-6.813234150E-2,1.690697555E-1,-5.639990330E-2
7.500424088E1,-2.141881871E-1,2.565652978E-1,-7.084544957E-2
7.501423788E1,-2.023955226E-2,2.162902611E-1,-2.794518846E-1
7.502423588E1,3.283796310E-3,6.130177036E-2,-3.411212987E-1
7.503423388E1,-7.190262616E-2,5.468476877E-2,-1.614907408E-1
7.504423088E1,-1.233300573E-1,1.341892138E-1,-1.176798928E-1
7.505422888E1,-1.260770792E-1,1.666875999E-1,-9.916293025E-3
7.506422588E1,-4.730719060E-2,1.436524938E-1,1.156848228E-1
7.507422388E1,4.440200150E-2,8.770019487E-2,1.118297535E-1
7.508422188E1,1.321421036E-1,2.722712114E-2,2.191349316E-1
7.509421888E1,2.727018589E-1,-7.933794558E-3,1.932358593E-1
7.510421687E1,3.144363606E-1,1.337609053E-2,2.001946306E-1
7.511421388E1,2.115171790E-1,1.024758165E-1,1.174752402E-1
7.512421188E1,6.262163311E-2,1.254350549E-1,4.220052481E-2
7.513420988E1,-1.701832116E-2,8.044423878E-2,4.647542417E-2
7.514420688E1,-2.960971534E-2,-1.001189500E-3,7.832930088E-3
7.515420487E1,-9.722223938E-2,-5.868207157E-2,-5.534915864E-2
7.516420288E1,-1.633431387E-1,-6.041226268E-2,-8.229371309E-2
7.517419988E1,-2.356003985E-1,-7.074473128E-2,-1.973727643E-2
7.518419788E1,-2.029562706E-1,-6.113731742E-2,9.118089616E-2
7.519419488E1,-8.121080875E-2,-7.538318127E-2,1.918757969E-1
7.520419288E1,1.804538459E-2,-1.180924138E-1,2.203669399E-1
7.521419088E1,1.919026941E-2,-7.639124125E-2,2.404994881E-1
7.522418788E1,6.869893670E-3,3.359240010E-2,2.688707632E-1
7.523418588E1,-5.752256870E-2,4.980526730E-2,2.376899010E-1
7.524418288E1,-1.315354550E-1,3.210019067E-2,1.891375458E-1
7.525418088E1,-2.299394166E-1,1.681951582E-2,1.545553583E-1
7.526417888E1,-2.645090327E-1,3.966020197E-2,1.268559283E-1
7.527417588E1,-2.158216068E-1,4.217567414E-2,6.661849737E-2
7.528417387E1,-2.143127328E-1,4.237126350E-2,6.906731129E-2
7.529417188E1,-2.173585474E-1,8.484236822E-2,1.289445537E-1
7.530416888E1,-1.123425543E-1,8.194609612E-2,1.183488142E-1
7.531416688E1,-2.181069911E-2,3.289892033E-2,1.108579463E-1
7.532416388E1,-1.087582111E-2,2.994402990E-2,1.255695409E-1
7.533416187E1,-4.203855693E-2,7.107378334E-2,1.655370140E-1
7.534415988E1,-8.393678069E-3,7.468663171E-2,1.680057085E-1
7.535415688E1,1.028671414E-2,3.331787333E-2,1.603172046E-1
7.536415488E1,-9.927578151E-2,3.493535936E-2,1.307414031E-1
7.537415188E1,-1.267606187E-1,7.592989594E-2,1.729144460E-1
7.538414988E1,-6.881705046E-2,6.159544677E-2,8.667035401E-2
7.539414788E1,-3.646937639E-2,2.327338010E-2,-3.614865661E-2
7.540414488E1,-3.803613782E-2,4.020516247E-2,-4.742910504E-2
7.541414288E1,-1.282124823E-1,9.673136562E-2,6.482983410E-2
7.542414088E1,-7.803401649E-2,9.657275990E-2,9.899394572E-2
7.543413788E1,1.038857263E-1,-9.338149577E-3,4.195026398E-2
7.544413588E1,1.164432067E-1,-1.047212934E-1,-1.322815597E-2
7.545413288E1,3.267453343E-2,-8.050198004E-2,-1.267383993E-2
7.546413087E1,-1.453588575E-1,-5.827627480E-3,1.048312211E-1
7.547412888E1,-2.587805155E-1,2.730839744E-2,2.145220631E-1
7.548412588E1,-4.086502075E-2,-3.666321158E-2,1.910285354E-1
7.549412388E1,1.022602004E-1,-1.602373901E-1,9.984646976E-2
7.550412187E1,-6.415565014E-3,-1.033719023E-1,5.243315220E-2
7.551411887E1,-1.345131496E-1,7.244744048E-2,1.076109874E-1
7.552411688E1,-1.015690595E-1,1.196759860E-1,8.308542609E-2
7.553411388E1,-8.927236497E-3,5.687995970E-2,5.540587664E-2
7.554411188E1,-1.221074045E-2,4.491465613E-2,8.311992466E-2
7.555410988E1,-8.532549441E-2,8.962656006E-2,1.472095013E-1
7.556410687E1,-9.137794733E-2,9.562755749E-2,1.646786427E-1
7.557410488E1,-5.701239914E-2,5.885997310E-2,1.035015643E-1
7.558410188E1,-6.590806067E-2,3.635170117E-2,4.491070926E-2
7.559409988E1,-5.840725243E-2,6.307464615E-2,9.887583196E-2
7.560409788E1,-1.253806758E-1,7.733498186E-2,1.559697998E-1
7.561409488E1,-1.010407636E-1,9.111496881E-2,1.934820271E-1
7.562409288E1,1.289047927E-2,4.687478900E-2,1.678162587E-1
7.563408988E1,-1.716859460E-2,-1.422642186E-2,7.244641721E-2
7.564408787E1,-1.041058740E-1,-2.617359906E-3,1.362927496E-2
7.565408588E1,-1.680212036E-1,2.808856219E-2,-1.761005938E-2
7.566408288E1,-1.850737309E-1,5.022641301E-2,-2.721528053E-2
7.567408088E1,-1.972262916E-1,5.244294629E-2,3.156502426E-2
7.568407887E1,-1.463575619E-1,4.686002478E-2,1.418452656E-1
7.569407587E1,-2.304709285E-2,-5.498721600E-3,2.051776278E-1
7.570407388E1,8.246912956E-3,-5.968033746E-2,2.296862322E-1
7.571407088E1,-3.770810902E-2,-3.446480468E-2,2.502959132E-1
7.572406888E1,-4.814714313E-2,-3.856969625E-2,2.055962884E-1
7.573406688E1,-8.341754794E-2,-7.164520249E-2,1.167764980E-1
7.574406387E1,-1.472679734E-1,-7.249334112E-2,7.896664739E-2
7.575406188E1,-1.755035931E-1,-8.621573299E-3,1.146761781E-1
7.576405988E1,-1.073151183E-1,-1.088795409E-2,4.047267258E-2
7.577405688E1,-5.558070838E-2,-4.641081244E-2,-1.734050274E-2
7.578405488E1,-2.149027169E-2,-1.896822140E-2,-1.670081735E-2
7.579405188E1,2.647122234E-2,3.339213297E-2,-2.086812794E-2
7.580404988E1,8.349385411E-2,5.281278268E-2,-6.570516229E-3
7.581404787E1,8.712702155E-2,7.316504002E-2,9.580896735E-2
7.582404554E1,7.466543555E-2,9.192056894E-2,1.718479139E-1
7.583404354E1,1.176664442E-1,6.301529691E-2,9.347534359E-2
7.584404054E1,3.376182318E-3,3.021314800E-2,2.879168987E-3
7.585403854E1,-1.739865330E-1,4.618715644E-2,-3.436701000E-2
7.586403654E1,-2.548391998E-1,7.063758105E-2,-3.165565610E-2
7.587403354E1,-2.566547602E-1,5.547794357E-2,-6.582210660E-3
7.588403154E1,-2.096372992E-1,2.110888705E-2,6.499355614E-2
7.589402954E1,-1.706290618E-1,2.489452064E-3,1.746569163E-1
7.590402654E1,-1.258782738E-1,-3.613286912E-3,2.437318289E-1
7.591402454E1,-7.579424053E-2,9.843787551E-3,2.894430220E-1
7.592402154E1,-6.605073273E-2,3.614704862E-2,3.292812717E-1
7.593401954E1,-7.680142343E-2,3.296163172E-2,2.648776996E-1
7.594401754E1,-6.347328007E-2,-1.505658031E-2,1.516896379E-1
7.595401454E1,-1.331981108E-1,-2.505298018E-2,7.699379683E-2
7.596401254E1,-2.101103389E-1,1.065143421E-2,4.353485942E-2
7.597400954E1,-1.794147956E-1,2.956059873E-2,4.669586420E-3
