"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.286706254E1,-5.405409393E0,2.423759766E0,8.038284302E0
6.287706054E1,-5.332061920E0,2.395169220E0,8.046068115E0
6.288705854E1,-5.292095032E0,2.359243927E0,8.058342590E0
6.289705654E1,-5.221591644E0,2.339335327E0,8.064030762E0
6.290705354E1,-5.169799347E0,2.333198090E0,8.077353058E0
6.291705154E1,-5.207820282E0,2.334694977E0,8.042774963E0
6.292704954E1,-5.246290283E0,2.369572449E0,8.023914185E0
6.293704754E1,-5.316194916E0,2.386337585E0,7.998467102E0
6.294704454E1,-5.404810638E0,2.410886536E0,8.031697998E0
6.295704254E1,-5.488336945E0,2.410886536E0,8.038883057E0
6.296704054E1,-5.510790253E0,2.360291748E0,8.010891266E0
6.297703854E1,-5.515729980E0,2.324815521E0,8.031847687E0
6.298703554E1,-5.539530487E0,2.289788361E0,7.977510681E0
6.299703354E1,-5.555098114E0,2.274071045E0,7.996371460E0
6.300703154E1,-5.509742432E0,2.266736298E0,8.059390411E0
6.301702954E1,-5.472769318E0,2.222428436E0,8.075706482E0
6.302702654E1,-5.463787994E0,2.180814972E0,8.058941345E0
6.303702454E1,-5.462889862E0,2.118245087E0,8.035739594E0
6.304702254E1,-5.404062195E0,2.080074463E0,7.972570953E0
6.305702054E1,-5.448070679E0,2.057471466E0,7.867190094E0
6.306701754E1,-5.533842316E0,2.085313568E0,7.775730286E0
6.307701554E1,-5.530399475E0,2.132764893E0,7.758516083E0
6.308701354E1,-5.488187256E0,2.194885712E0,7.802823944E0
6.309701154E1,-5.519172821E0,2.291135559E0,7.854466553E0
6.310700854E1,-5.543871460E0,2.379002838E0,7.936196594E0
6.311700654E1,-5.532944183E0,2.367776184E0,7.988587646E0
6.312700454E1,-5.447322235E0,2.296224976E0,8.098459167E0
6.313700254E1,-5.379513245E0,2.273771667E0,8.192763062E0
6.314699954E1,-5.327571259E0,2.252964935E0,8.214467926E0
6.315699754E1,-5.303770752E0,2.227966919E0,8.145760803E0
6.316699554E1,-5.321134644E0,2.235601044E0,8.026009827E0
6.317699254E1,-5.383105774E0,2.279609528E0,7.912695465E0
6.318699054E1,-5.398972778E0,2.329455872E0,7.830516357E0
6.319698854E1,-5.403613129E0,2.351310425E0,7.772586823E0
6.320698654E1,-5.377716980E0,2.363884277E0,7.824379120E0
6.321698354E1,-5.347629547E0,2.365530853E0,7.891289978E0
6.322698154E1,-5.327421570E0,2.359992371E0,7.993377686E0
6.323697954E1,-5.300327911E0,2.383643188E0,8.149353333E0
6.324697754E1,-5.254223785E0,2.411335602E0,8.239316254E0
6.325697454E1,-5.303770752E0,2.426903229E0,8.256380768E0
6.326697254E1,-5.448220367E0,2.440973969E0,8.248447266E0
6.327697054E1,-5.511538696E0,2.434237976E0,8.219108276E0
6.328696854E1,-5.482199707E0,2.360291748E0,8.175099792E0
6.329696554E1,-5.480702820E0,2.294877777E0,8.085286560E0
6.330696354E1,-5.479804688E0,2.286944275E0,8.006699982E0
6.331696154E1,-5.400319977E0,2.284100189E0,7.942782898E0
6.332695954E1,-5.293292542E0,2.249222717E0,7.889942780E0
6.333695654E1,-5.209317169E0,2.209854584E0,7.862100677E0
6.334695454E1,-5.181026001E0,2.193239136E0,7.822882233E0
6.335695254E1,-5.200186157E0,2.188598785E0,7.819439392E0
6.336695054E1,-5.236261139E0,2.164798279E0,7.807164917E0
6.337694754E1,-5.350922699E0,2.150727539E0,7.804021454E0
6.338694554E1,-5.469476166E0,2.145488434E0,7.823181610E0
6.339694354E1,-5.540877686E0,2.159110107E0,7.868387604E0
6.340694154E1,-5.592370605E0,2.203867035E0,7.957302704E0
6.341693854E1,-5.546416168E0,2.233505402E0,8.044571228E0
6.342693654E1,-5.473068695E0,2.250719604E0,8.099057922E0
6.343693454E1,-5.438939667E0,2.287393341E0,8.144563293E0
6.344693254E1,-5.420827332E0,2.314786377E0,8.208630066E0
6.345692954E1,-5.360053711E0,2.341131592E0,8.223299561E0
6.346692754E1,-5.373974762E0,2.329605560E0,8.154891815E0
6.347692554E1,-5.416037292E0,2.312241669E0,8.154891815E0
6.348692354E1,-5.371579742E0,2.365381165E0,8.113128662E0
6.349692054E1,-5.330565033E0,2.387235718E0,8.007747803E0
6.350691854E1,-5.408253479E0,2.397863617E0,7.958799591E0
6.351691654E1,-5.436694336E0,2.427951050E0,7.952512665E0
6.352691354E1,-5.383405151E0,2.429747314E0,7.925718384E0
6.353691154E1,-5.359454956E0,2.374811554E0,7.899073792E0
6.354690954E1,-5.390590210E0,2.355052643E0,7.940986633E0
6.355690754E1,-5.412594452E0,2.369273071E0,7.995323639E0
6.356690454E1,-5.398673401E0,2.346969452E0,8.033793640E0
6.357690254E1,-5.350473633E0,2.291584625E0,8.031697998E0
6.358690054E1,-5.406008148E0,2.293829956E0,8.021968231E0
6.359689854E1,-5.438939667E0,2.331252136E0,8.010142822E0
6.360689554E1,-5.390739899E0,2.339784393E0,7.999065857E0
6.361689354E1,-5.353617096E0,2.331850891E0,8.039032745E0
6.362689154E1,-5.339546356E0,2.357447662E0,8.112380219E0
6.363688954E1,-5.327421570E0,2.344424744E0,8.154742126E0
6.364688654E1,-5.368136902E0,2.322719879E0,8.200247498E0
6.365688454E1,-5.465733948E0,2.310744781E0,8.189469910E0
6.366688254E1,-5.471422119E0,2.298021240E0,8.177195435E0
6.367687954E1,-5.422174530E0,2.312840424E0,8.148155823E0
6.368687754E1,-5.394631805E0,2.298320618E0,8.056845703E0
6.369687554E1,-5.364544373E0,2.274220734E0,7.969726868E0
6.370687354E1,-5.332061920E0,2.263143768E0,7.911048889E0
6.371687054E1,-5.272186432E0,2.239043884E0,7.855963440E0
6.372686854E1,-5.281467133E0,2.229463806E0,7.845185852E0
6.373686654E1,-5.338498535E0,2.258353729E0,7.817493439E0
6.374686454E1,-5.398673401E0,2.234702911E0,7.817343750E0
6.375686154E1,-5.412444763E0,2.218087463E0,7.859256592E0
6.376685954E1,-5.480852509E0,2.266736298E0,7.918683014E0
6.377685754E1,-5.579048309E0,2.359243927E0,7.983498230E0
6.378685554E1,-5.644911346E0,2.390678558E0,7.964487762E0
6.379685254E1,-5.641318817E0,2.353855133E0,8.031847687E0
6.380685054E1,-5.554499359E0,2.314187622E0,8.107889557E0
6.381684967E1,-5.464835815E0,2.307002563E0,8.173303528E0
6.382684667E1,-5.398374023E0,2.293380890E0,8.226143646E0
6.383684467E1,-5.276976471E0,2.267933807E0,8.211474152E0
6.384684267E1,-5.252277832E0,2.248025208E0,8.065377960E0
6.385684067E1,-5.329666901E0,2.271676025E0,7.922874298E0
6.386683767E1,-5.364544373E0,2.331401825E0,7.803123322E0
6.387683567E1,-5.381758575E0,2.344873810E0,7.782915344E0
6.388683367E1,-5.406008148E0,2.343077545E0,7.816744995E0
6.389683167E1,-5.407654724E0,2.337688751E0,7.775430908E0
6.390682867E1,-5.356610870E0,2.327360229E0,7.872878265E0
6.391682667E1,-5.266647949E0,2.313289490E0,7.966134338E0
6.392682467E1,-5.159470825E0,2.355801086E0,8.068671112E0
6.393682267E1,-5.196593628E0,2.399360504E0,8.150999908E0
6.394681967E1,-5.283263397E0,2.391427002E0,8.171656952E0
6.395681767E1,-5.355862427E0,2.355052643E0,8.156987457E0
6.396681567E1,-5.438340912E0,2.309247894E0,8.096812592E0
6.397681267E1,-5.474116516E0,2.323468323E0,8.019872589E0
6.398681067E1,-5.489384766E0,2.353256378E0,7.964338074E0
6.399680867E1,-5.510640564E0,2.344275055E0,7.919132080E0
6.400680667E1,-5.510640564E0,2.327809296E0,7.933053131E0
6.401680367E1,-5.520819397E0,2.323917389E0,7.964338074E0
6.402680167E1,-5.512736206E0,2.336042175E0,8.024213562E0
6.403679967E1,-5.489085388E0,2.283052368E0,8.023914185E0
6.404679767E1,-5.506000214E0,2.213147736E0,7.987839203E0
6.405679467E1,-5.519172821E0,2.201322327E0,7.963589630E0
6.406679267E1,-5.459596710E0,2.193837891E0,7.917635193E0
6.407679067E1,-5.379213867E0,2.150278473E0,7.890391846E0
6.408678867E1,-5.342839508E0,2.179767151E0,7.903265076E0
6.409678567E1,-5.320685577E0,2.267185364E0,7.914940796E0
6.410678367E1,-5.335205383E0,2.327509918E0,7.931855621E0
6.411678167E1,-5.370232544E0,2.351609802E0,7.987240448E0
6.412677867E1,-5.374423828E0,2.331401825E0,8.008645935E0
6.413677667E1,-5.412295074E0,2.301613770E0,7.982450409E0
6.414677467E1,-5.451214142E0,2.321821747E0,7.985444183E0
6.415677267E1,-5.486091614E0,2.391876068E0,7.955207062E0
6.416676967E1,-5.477259979E0,2.439477081E0,7.957302704E0
6.417676767E1,-5.431006165E0,2.428100739E0,7.969128113E0
6.418676567E1,-5.365891571E0,2.395917664E0,7.997868347E0
6.419676367E1,-5.339696045E0,2.375859375E0,8.046816559E0
6.420676067E1,-5.368885345E0,2.353855133E0,8.090974731E0
6.421675867E1,-5.404361572E0,2.317181396E0,8.120014343E0
6.422675667E1,-5.380561066E0,2.264790344E0,8.073910217E0
6.423675367E1,-5.401517487E0,2.227966919E0,8.041427765E0
6.424675167E1,-5.444627838E0,2.242187347E0,7.987988892E0
6.425674967E1,-5.481301575E0,2.288291473E0,7.946225739E0
6.426674767E1,-5.479205933E0,2.342628479E0,7.979306946E0
6.427674467E1,-5.433700562E0,2.376458130E0,8.011639709E0
6.428674267E1,-5.392985229E0,2.404300232E0,8.025860138E0
6.429674067E1,-5.372777252E0,2.426454163E0,8.025560760E0
6.430673767E1,-5.334756317E0,2.440973969E0,8.016878815E0
6.431673567E1,-5.285209351E0,2.445764008E0,8.011190643E0
6.432673367E1,-5.261708221E0,2.440075836E0,7.996670837E0
6.433673167E1,-5.206772461E0,2.428250427E0,7.990234222E0
6.434672867E1,-5.200485535E0,2.417173462E0,8.018675079E0
6.435672667E1,-5.253625031E0,2.422262878E0,8.029003601E0
6.436672467E1,-5.340444489E0,2.393522644E0,8.022267609E0
6.437672267E1,-5.398972778E0,2.348466339E0,8.016130371E0
6.438671967E1,-5.431604919E0,2.339335327E0,8.031697998E0
6.439671767E1,-5.435945892E0,2.338137817E0,8.009693756E0
6.440671567E1,-5.452112274E0,2.344724121E0,8.008496246E0
6.441671267E1,-5.396128693E0,2.344275055E0,8.017776947E0
6.442671067E1,-5.336253204E0,2.318827972E0,8.019273834E0
6.443670867E1,-5.320386200E0,2.299069061E0,8.023764496E0
6.444670667E1,-5.367987213E0,2.286046143E0,7.994275818E0
6.445670367E1,-5.435347137E0,2.265389099E0,8.029003601E0
6.446670167E1,-5.491630096E0,2.239942017E0,8.033045197E0
6.447669967E1,-5.571414185E0,2.207758942E0,8.010142822E0
6.448669767E1,-5.611231384E0,2.192490692E0,8.046217804E0
6.449669467E1,-5.588329010E0,2.242786102E0,8.036188660E0
6.450669267E1,-5.549110565E0,2.231858826E0,7.997568970E0
6.451669067E1,-5.491630096E0,2.174228668E0,7.950566711E0
6.452668767E1,-5.406457214E0,2.142644348E0,7.890541534E0
6.453668567E1,-5.349725189E0,2.161355438E0,7.854616241E0
6.454668367E1,-5.330115967E0,2.202968903E0,7.913144531E0
6.455668167E1,-5.334307251E0,2.228266296E0,8.012238464E0
6.456667867E1,-5.310506744E0,2.206411743E0,7.985743561E0
6.457667667E1,-5.407654724E0,2.165097656E0,7.906109161E0
6.458667467E1,-5.531147919E0,2.234852600E0,7.883805542E0
6.459667167E1,-5.553301849E0,2.304008789E0,7.849676514E0
6.460666967E1,-5.513484650E0,2.312241669E0,7.898025970E0
6.461666767E1,-5.436394958E0,2.313139801E0,7.995473328E0
6.462666567E1,-5.358107758E0,2.354453888E0,8.054450684E0
6.463666267E1,-5.330415344E0,2.410287781E0,8.095615082E0
6.464666067E1,-5.321733398E0,2.466271362E0,8.161029053E0
6.465665867E1,-5.326074371E0,2.500849457E0,8.226892090E0
6.466665667E1,-5.377716980E0,2.480192413E0,8.230035553E0
6.467665367E1,-5.394781494E0,2.427801361E0,8.241860962E0
6.468665167E1,-5.395979004E0,2.389630737E0,8.149802399E0
6.469664967E1,-5.420228577E0,2.359094238E0,8.087232513E0
6.470664667E1,-5.456303558E0,2.371817780E0,8.018076324E0
6.471664467E1,-5.477559357E0,2.413730621E0,7.929909668E0
6.472664267E1,-5.424569550E0,2.434387665E0,7.908354492E0
6.473664067E1,-5.334606628E0,2.432591400E0,7.924670563E0
6.474663767E1,-5.294639740E0,2.408042450E0,7.988887024E0
6.475663567E1,-5.264701996E0,2.385888519E0,8.072712708E0
6.476663367E1,-5.219945068E0,2.331252136E0,8.102201385E0
6.477663067E1,-5.201982422E0,2.274220734E0,8.077502747E0
6.478662867E1,-5.233267365E0,2.277214508E0,8.027806091E0
6.479662667E1,-5.258265381E0,2.299368439E0,7.924969940E0
6.480662467E1,-5.310357056E0,2.318827972E0,7.835007019E0
6.481662038E1,-5.344935150E0,2.353555756E0,7.818391571E0
6.482661838E1,-5.403014374E0,2.350711670E0,7.799081726E0
6.483661638E1,-5.492827606E0,2.295027466E0,7.770940247E0
6.484661338E1,-5.566324768E0,2.271226959E0,7.777676239E0
6.485661137E1,-5.574108582E0,2.258503418E0,7.849676514E0
6.486660938E1,-5.543871460E0,2.223925323E0,7.923023987E0
6.487660738E1,-5.517077179E0,2.218087463E0,8.032596130E0
6.488660438E1,-5.477559357E0,2.262994080E0,8.117769012E0
6.489660238E1,-5.472320251E0,2.294129333E0,8.138575745E0
6.490660038E1,-5.505401459E0,2.312690735E0,8.097561035E0
6.491659738E1,-5.475613403E0,2.339784393E0,8.049660645E0
6.492659538E1,-5.500461731E0,2.359692993E0,8.029452667E0
6.493659338E1,-5.496869202E0,2.400857391E0,8.055498505E0
6.494659138E1,-5.512586517E0,2.441572723E0,8.059390411E0
6.495658838E1,-5.576503601E0,2.458337860E0,8.079149323E0
6.496658637E1,-5.571713562E0,2.427052917E0,8.106692047E0
6.497658438E1,-5.499563599E0,2.306852875E0,8.029003601E0
6.498658138E1,-5.490881653E0,2.229763184E0,7.916437683E0
6.499657938E1,-5.480702820E0,2.237696686E0,7.873177643E0
6.500657738E1,-5.433700562E0,2.231858826E0,7.798033905E0
6.501657538E1,-5.290747833E0,2.177521820E0,7.769742737E0
6.502657238E1,-5.266647949E0,2.151775360E0,7.709268494E0
6.503657037E1,-5.410648499E0,2.250120850E0,7.705376587E0
6.504656838E1,-5.556595001E0,2.371967468E0,7.806416473E0
6.505656538E1,-5.693410492E0,2.402803345E0,7.913593597E0
6.506656338E1,-5.494025116E0,2.184856567E0,8.062384186E0
6.507656137E1,-5.388195190E0,2.053729248E0,8.111781464E0
6.508655938E1,-5.529052277E0,2.229314117E0,8.082592163E0
6.509655638E1,-5.689368896E0,2.368524628E0,8.005951538E0
6.510655438E1,-5.553601227E0,2.392923889E0,7.980354767E0
6.511655238E1,-5.478906555E0,2.258952484E0,7.984246674E0
6.512654938E1,-5.277126160E0,2.252066803E0,8.052953796E0
6.513654738E1,-5.275928650E0,2.384541321E0,8.037236481E0
6.514654537E1,-5.274132385E0,2.381846924E0,8.061186676E0
6.515654338E1,-5.231022034E0,2.264490967E0,8.101602631E0
6.516654038E1,-5.238057404E0,2.090852051E0,8.305328979E0
6.517653838E1,-5.058580627E0,1.896256714E0,8.578361206E0
6.518653638E1,-4.913083191E0,1.807042236E0,8.700058136E0
6.519653337E1,-4.913831635E0,1.961371307E0,8.461154938E0
6.520653138E1,-5.042563934E0,2.240091705E0,8.572523346E0
6.521652938E1,-5.049449615E0,2.320025482E0,8.444838867E0
6.522652738E1,-5.050198059E0,2.232307892E0,8.202043762E0
6.523652438E1,-5.116061096E0,2.126627655E0,7.962392120E0
6.524652238E1,-5.206922150E0,2.091450806E0,7.791297913E0
6.525652037E1,-5.273683319E0,2.098486176E0,7.725135498E0
6.526651737E1,-5.274880829E0,2.068249054E0,7.763156433E0
6.527651538E1,-5.254822540E0,2.005679169E0,7.912096710E0
6.528651338E1,-5.308860168E0,1.967508545E0,8.089328156E0
6.529651138E1,-5.178181915E0,1.913770294E0,8.126301270E0
6.530650838E1,-5.003345490E0,1.792821808E0,8.131839752E0
6.531650638E1,-4.903353424E0,1.722168732E0,8.121211853E0
6.532650437E1,-5.043312378E0,1.815275116E0,8.143515472E0
6.533650138E1,-5.131329346E0,1.915416870E0,8.158933411E0
6.534649938E1,-5.148842926E0,1.910327454E0,8.155640259E0
6.535649738E1,-5.211113434E0,1.879042511E0,8.201445007E0
6.536649537E1,-5.142406311E0,1.837279358E0,8.217910767E0
6.537649237E1,-5.085973663E0,1.841770020E0,8.208031311E0
6.538649038E1,-5.055586853E0,1.906136169E0,8.217162323E0
6.539648838E1,-5.097499695E0,1.995350647E0,8.248297577E0
6.540648538E1,-5.091063080E0,2.043550415E0,8.282127228E0
6.541648338E1,-5.018014984E0,1.976489868E0,8.326734467E0
6.542648138E1,-4.967420197E0,1.910626831E0,8.426876221E0
6.543647838E1,-4.974156189E0,1.880539398E0,8.469687195E0
6.544647638E1,-5.069956970E0,1.849104767E0,8.476273499E0
6.545647438E1,-5.154381409E0,1.794618073E0,8.489296417E0
6.546647238E1,-5.196144562E0,1.724863129E0,8.508905640E0
6.547646938E1,-5.204078064E0,1.649869080E0,8.481213226E0
6.548646737E1,-5.204826508E0,1.595831451E0,8.455616455E0
6.549646538E1,-5.176235962E0,1.571132813E0,8.463849335E0
6.550646238E1,-5.117258606E0,1.573677521E0,8.468938751E0
6.551646038E1,-5.036277008E0,1.566043396E0,8.427924042E0
6.552645838E1,-4.971910858E0,1.520388336E0,8.398435364E0
6.553645638E1,-4.915029144E0,1.488804016E0,8.378077698E0
6.554645338E1,-4.813091125E0,1.476828918E0,8.343499603E0
6.555645137E1,-4.761149139E0,1.501377869E0,8.336015167E0
6.556644938E1,-4.755311279E0,1.564247131E0,8.377928009E0
6.557644638E1,-4.759652252E0,1.597478027E0,8.475525055E0
6.558644438E1,-4.765939178E0,1.627266083E0,8.600365448E0
6.559644237E1,-4.857249298E0,1.679058380E0,8.718918915E0
6.560644038E1,-4.955594788E0,1.706301727E0,8.809630280E0
6.561643738E1,-5.020410004E0,1.680255890E0,8.869954834E0
6.562643538E1,-5.042414246E0,1.641187134E0,8.948541412E0
6.563643338E1,-4.922064514E0,1.619781647E0,8.905730438E0
6.564643038E1,-4.777614899E0,1.544787598E0,8.735384674E0
6.565642838E1,-4.695286102E0,1.474733276E0,8.599018250E0
6.566642637E1,-4.679119720E0,1.428778839E0,8.531658325E0
6.567642338E1,-4.659959564E0,1.481319580E0,8.545429688E0
6.568642138E1,-4.586312714E0,1.505120087E0,8.461454315E0
6.569641938E1,-4.494403839E0,1.456920319E0,8.405770111E0
6.570641738E1,-4.441563721E0,1.413959656E0,8.342302094E0
6.571641437E1,-4.601431274E0,1.423839111E0,8.370892639E0
6.572641238E1,-4.876259766E0,1.499132538E0,8.561745758E0
6.573641038E1,-4.903353424E0,1.489552460E0,8.695268097E0
6.574640738E1,-4.827610931E0,1.392554169E0,8.877738647E0
6.575640538E1,-4.841981049E0,1.401236115E0,8.875493317E0
6.576640338E1,-4.765789490E0,1.262624359E0,8.030949554E0
6.577640137E1,-4.991520081E0,1.649869080E0,8.667425995E0
6.578639837E1,-5.154531097E0,2.280956726E0,8.712931366E0
6.579639638E1,-4.944966888E0,2.132166138E0,8.040829010E0
6.580639438E1,-4.729265442E0,1.682351532E0,8.220754852E0
6.581639262E1,-4.534520416E0,1.546883240E0,8.461604004E0
6.582639063E1,-4.501289520E0,1.478026428E0,8.197403412E0
6.583638863E1,-4.529580688E0,1.486858063E0,8.252638550E0
6.584638563E1,-4.523144073E0,1.557660828E0,8.294701080E0
6.585638363E1,-4.479734344E0,1.549577637E0,8.347990265E0
6.586638163E1,-4.553680573E0,1.618883514E0,8.419391785E0
6.587637962E1,-4.719236298E0,1.776954803E0,8.530311127E0
6.588637662E1,-4.749473419E0,1.849254456E0,8.685238953E0
6.589637463E1,-4.670138397E0,1.854643250E0,8.805289307E0
6.590637263E1,-4.654271393E0,1.747017059E0,8.829538879E0
6.591636963E1,-4.683460693E0,1.725611572E0,8.884175262E0
6.592636762E1,-4.700076141E0,1.764231262E0,9.053024139E0
6.593636563E1,-4.654121704E0,1.771416321E0,9.225615234E0
6.594636263E1,-4.572691040E0,1.693578186E0,9.153614960E0
6.595636063E1,-4.547243958E0,1.454525299E0,9.105864258E0
6.596635863E1,-4.624183960E0,1.311422882E0,9.017847290E0
6.597635663E1,-4.786895599E0,1.400188293E0,8.831784210E0
6.598635363E1,-4.958738251E0,1.514101410E0,8.666827240E0
6.599635162E1,-5.023553467E0,1.594933319E0,8.541088715E0
6.600634963E1,-4.920417938E0,1.550326080E0,8.533604279E0
6.601634663E1,-4.749024353E0,1.460512848E0,8.533155212E0
6.602634463E1,-4.646936646E0,1.370699615E0,8.534652100E0
6.603634263E1,-4.658911743E0,1.393452301E0,8.454718323E0
6.604633962E1,-4.728816376E0,1.423988800E0,8.462801514E0
6.605633763E1,-4.745282135E0,1.390458527E0,8.456813965E0
6.606633563E1,-4.745731201E0,1.311273193E0,8.475375366E0
6.607633363E1,-4.719535675E0,1.250499573E0,8.540340271E0
6.608633063E1,-4.733157349E0,1.273102570E0,8.644673309E0
6.609632863E1,-4.744982758E0,1.360520782E0,8.628955994E0
6.610632662E1,-4.772375793E0,1.462907867E0,8.549022217E0
6.611632362E1,-4.661606140E0,1.606159973E0,8.532855835E0
6.612632163E1,-4.564458160E0,1.626068573E0,8.516839142E0
6.613631963E1,-4.552782440E0,1.553768921E0,8.546477509E0
6.614631663E1,-4.556225281E0,1.516346741E0,8.607550507E0
6.615631462E1,-4.639452209E0,1.530567169E0,8.607999573E0
6.616631263E1,-4.737049255E0,1.566642151E0,8.578660583E0
6.617631063E1,-4.743785248E0,1.547332306E0,8.599018250E0
6.618630763E1,-4.704566803E0,1.437460785E0,8.669821014E0
6.619630563E1,-4.694837036E0,1.435814209E0,8.745713196E0
6.620630363E1,-4.700375519E0,1.410217438E0,8.857830048E0
6.621630063E1,-4.800966339E0,1.521885223E0,8.998986511E0
6.622629862E1,-4.989424438E0,2.001188507E0,8.716673584E0
6.623629663E1,-4.834945679E0,2.024539948E0,8.447383575E0
6.624629363E1,-4.683161316E0,1.766027527E0,8.460406494E0
6.625629163E1,-4.721781006E0,1.686991882E0,8.330177307E0
6.626628963E1,-4.708758087E0,1.660796356E0,8.444389801E0
6.627628763E1,-4.698579254E0,1.724414063E0,8.706045685E0
6.628628463E1,-4.589905243E0,1.672621765E0,8.776100006E0
6.629628263E1,-4.571044464E0,1.514101410E0,8.770411835E0
6.630628063E1,-4.670288086E0,1.467847595E0,8.701704712E0
6.631627763E1,-4.689448242E0,1.611399078E0,8.643775177E0
6.632627563E1,-4.593647461E0,1.606758728E0,8.630153503E0
6.633627362E1,-4.477039948E0,1.465901642E0,8.656498718E0
6.634627062E1,-4.453538818E0,1.343306580E0,8.684789886E0
6.635626863E1,-4.537813568E0,1.410067749E0,8.668174438E0
6.636626663E1,-4.562811584E0,1.456171875E0,8.556806030E0
6.637626463E1,-4.656367035E0,1.395997009E0,8.515342255E0
6.638626163E1,-4.768633575E0,1.400787048E0,8.497678986E0
6.639625963E1,-4.779860229E0,1.507365417E0,8.473130035E0
6.640625762E1,-4.776118011E0,1.603016510E0,8.546477509E0
6.641625463E1,-4.677473145E0,1.648671570E0,8.604856110E0
6.642625263E1,-4.531526642E0,1.517843628E0,8.645721130E0
6.643625063E1,-4.567152557E0,1.476529541E0,8.698411560E0
6.644624763E1,-4.571493530E0,1.613794098E0,8.684191132E0
6.645624562E1,-4.539909210E0,1.717827759E0,8.700058136E0
6.646624363E1,-4.476590881E0,1.726809082E0,8.731343079E0
6.647624063E1,-4.429738312E0,1.747765503E0,8.712631989E0
6.648623863E1,-4.463118896E0,1.778002625E0,8.685388641E0
6.649623663E1,-4.492158508E0,1.787882080E0,8.713081055E0
6.650623463E1,-4.498894501E0,1.798509979E0,8.741521912E0
6.651623163E1,-4.492906952E0,1.730251923E0,8.782835999E0
6.652622963E1,-4.506977692E0,1.732497253E0,8.794511719E0
6.653622763E1,-4.517904968E0,1.752555542E0,8.742869110E0
6.654622463E1,-4.497397614E0,1.759590912E0,8.682095490E0
6.655622263E1,-4.459077301E0,1.737736359E0,8.663085022E0
6.656622062E1,-4.463118896E0,1.741478577E0,8.699459381E0
6.657621762E1,-4.512665863E0,1.838776245E0,8.704997864E0
6.658621563E1,-4.546046448E0,1.835483093E0,8.627159729E0
6.659621363E1,-4.729564819E0,1.635648651E0,8.553213501E0
6.660621063E1,-4.926704865E0,1.540895691E0,8.623267822E0
6.661620863E1,-4.986730042E0,1.575473785E0,8.542585602E0
6.662620663E1,-4.946763153E0,1.602268066E0,8.502618713E0
6.663620462E1,-4.851411438E0,1.635049896E0,8.639434204E0
6.664620163E1,-4.669090576E0,1.666783905E0,8.659642181E0
6.665619963E1,-4.569996643E0,1.711540833E0,8.738228760E0
6.666619763E1,-4.504133606E0,1.737886047E0,8.806187439E0
6.667619463E1,-4.470004578E0,1.732946320E0,8.765621796E0
6.668619262E1,-4.512216797E0,1.714235229E0,8.671018524E0
6.669619063E1,-4.584815826E0,1.674717407E0,8.600066071E0
6.670618763E1,-4.621938629E0,1.652713165E0,8.532706146E0
6.671618563E1,-4.700225830E0,1.694476318E0,8.480614471E0
6.672618363E1,-4.762196960E0,1.746118927E0,8.449030151E0
6.673618062E1,-4.732408905E0,1.756447449E0,8.472830658E0
6.674617863E1,-4.671784973E0,1.732796631E0,8.459358673E0
6.675617663E1,-4.638254700E0,1.707499237E0,8.425529022E0
6.676617463E1,-4.628375244E0,1.719025269E0,8.456813965E0
6.677617163E1,-4.613256683E0,1.751358032E0,8.509654083E0
6.678616963E1,-4.533472595E0,1.796264648E0,8.583001556E0
6.679616762E1,-4.468807068E0,1.812281342E0,8.588689728E0
6.680616462E1,-4.503983917E0,1.809586945E0,8.599018250E0
6.681616100E1,-4.507426758E0,1.813927917E0,8.563991089E0
6.682615900E1,-4.552033997E0,1.828896790E0,8.498427429E0
6.683615600E1,-4.651726685E0,1.898052979E0,8.513695679E0
6.684615400E1,-4.738246765E0,1.955832825E0,8.593629456E0
6.685615200E1,-4.691693573E0,1.926344147E0,8.582552490E0
6.686614900E1,-4.584666138E0,1.864223328E0,8.580756226E0
6.687614700E1,-4.561763763E0,1.835932159E0,8.599467316E0
6.688614500E1,-4.638554077E0,1.885778503E0,8.654253387E0
6.689614200E1,-4.628973999E0,1.892514496E0,8.621471558E0
6.690614000E1,-4.559518433E0,1.827250214E0,8.611891479E0
6.691613800E1,-4.492308197E0,1.772314453E0,8.618777161E0
6.692613600E1,-4.513114929E0,1.822011108E0,8.700656891E0
6.693613300E1,-4.566404114E0,1.898801422E0,8.687633972E0
6.694613100E1,-4.550537109E0,1.915117493E0,8.637338562E0
6.695612900E1,-4.539609833E0,1.897005157E0,8.652906189E0
6.696612600E1,-4.571792908E0,1.897304535E0,8.647816772E0
6.697612400E1,-4.568948822E0,1.912872162E0,8.596922607E0
6.698612200E1,-4.550836487E0,1.940863953E0,8.545878754E0
6.699611900E1,-4.524940338E0,1.983225861E0,8.543633423E0
6.700611700E1,-4.509971466E0,2.016157379E0,8.549770660E0
6.701611500E1,-4.514462128E0,1.991758118E0,8.576115875E0
6.702611200E1,-4.496499481E0,1.964814148E0,8.563841400E0
6.703611000E1,-4.500541077E0,1.937570801E0,8.559350739E0
6.704610800E1,-4.559817810E0,1.961221619E0,8.646020508E0
6.705610600E1,-4.579127655E0,1.979783020E0,8.602760468E0
6.706610300E1,-4.584366760E0,1.951042786E0,8.588240662E0
6.707610100E1,-4.584067383E0,1.904639282E0,8.554411011E0
6.708609900E1,-4.655618591E0,1.901046753E0,8.528215485E0
