"Time (s)","X (hPa)"
3.309382185E3,1.016067886E3
3.310327445E3,1.016143188E3
3.311272761E3,1.016170120E3
3.312218087E3,1.016170197E3
3.313163376E3,1.016171036E3
3.314108714E3,1.016171036E3
3.315053980E3,1.016167679E3
3.315999411E3,1.016161957E3
3.316944946E3,1.016150208E3
3.317890422E3,1.016137543E3
3.318835985E3,1.016125183E3
3.319781367E3,1.016117401E3
3.320726744E3,1.016113358E3
3.321672110E3,1.016113358E3
3.322617562E3,1.016115875E3
3.323563169E3,1.016121521E3
3.324508827E3,1.016125259E3
3.325454651E3,1.016130524E3
3.326400339E3,1.016133575E3
3.327346001E3,1.016138153E3
3.328291630E3,1.016138611E3
3.329237358E3,1.016138687E3
3.330183093E3,1.016138687E3
3.331128841E3,1.016139679E3
3.332074598E3,1.016140366E3
3.333020307E3,1.016141052E3
3.333966078E3,1.016141891E3
3.334911865E3,1.016142044E3
3.335857511E3,1.016142044E3
3.336803197E3,1.016140366E3
3.337748913E3,1.016140366E3
3.338694799E3,1.016140366E3
3.339640670E3,1.016140518E3
3.340586627E3,1.016143723E3
3.341532414E3,1.016148376E3
3.342478219E3,1.016152649E3
3.343424063E3,1.016156387E3
3.344369857E3,1.016160355E3
3.345315694E3,1.016163788E3
3.346261482E3,1.016167068E3
3.347207269E3,1.016171188E3
3.348153123E3,1.016173096E3
3.349099009E3,1.016173096E3
3.350044923E3,1.016172791E3
3.350990739E3,1.016171112E3
3.351936529E3,1.016167831E3
3.352882357E3,1.016166077E3
3.353828164E3,1.016164017E3
3.354773984E3,1.016162109E3
3.355719773E3,1.016159439E3
3.356665680E3,1.016158295E3
3.357611594E3,1.016158066E3
3.358557482E3,1.016157608E3
3.359503360E3,1.016157684E3
3.360449242E3,1.016157608E3
3.361395101E3,1.016157150E3
3.362340983E3,1.016155167E3
3.363286882E3,1.016154251E3
3.364232807E3,1.016154251E3
3.365178771E3,1.016154327E3
3.366124781E3,1.016155319E3
3.367070756E3,1.016157990E3
3.368016683E3,1.016160889E3
3.368962598E3,1.016163864E3
3.369908484E3,1.016166916E3
3.370854422E3,1.016169128E3
3.371800436E3,1.016169434E3
3.372746440E3,1.016170731E3
3.373692247E3,1.016171112E3
3.374638087E3,1.016171417E3
3.375583908E3,1.016171875E3
3.376529771E3,1.016172791E3
3.377475665E3,1.016173325E3
3.378421592E3,1.016173859E3
3.379367450E3,1.016175003E3
3.380313376E3,1.016175613E3
3.381259295E3,1.016176453E3
3.382205195E3,1.016176834E3
3.383151007E3,1.016176987E3
3.384096883E3,1.016176834E3
3.385042740E3,1.016176300E3
3.385988602E3,1.016175232E3
3.386934486E3,1.016174698E3
3.387880375E3,1.016174698E3
3.388826141E3,1.016174164E3
3.389772061E3,1.016173096E3
3.390717917E3,1.016172409E3
3.391663753E3,1.016168823E3
3.392609664E3,1.016164169E3
3.393555694E3,1.016159744E3
3.394501574E3,1.016156006E3
3.395447396E3,1.016151810E3
3.396393196E3,1.016149750E3
3.397339082E3,1.016148376E3
3.398285048E3,1.016147842E3
3.399231029E3,1.016147232E3
3.400176825E3,1.016146393E3
3.401122702E3,1.016144867E3
3.402068527E3,1.016142731E3
3.403014369E3,1.016140518E3
3.403960193E3,1.016136169E3
3.404906022E3,1.016135483E3
3.405851868E3,1.016135101E3
3.406797841E3,1.016134567E3
3.407743700E3,1.016134567E3
3.408689569E3,1.016135101E3
3.409635438E3,1.016136093E3
3.410581245E3,1.016137085E3
3.411527098E3,1.016137085E3
3.412473006E3,1.016136322E3
3.413418868E3,1.016128998E3
3.414364638E3,1.016118546E3
3.415310520E3,1.016101608E3
3.416256377E3,1.016080017E3
3.417202211E3,1.016063766E3
3.418147905E3,1.016049652E3
3.419093706E3,1.016036301E3
3.420039410E3,1.016027145E3
3.420985164E3,1.016014938E3
3.421930989E3,1.016003952E3
3.422876771E3,1.015991287E3
3.423822573E3,1.015977554E3
3.424768257E3,1.015954132E3
3.425713948E3,1.015933304E3
3.426659751E3,1.015915451E3
3.427605503E3,1.015898666E3
3.428551075E3,1.015886078E3
3.429496676E3,1.015886078E3
3.430442278E3,1.015887604E3
3.431387979E3,1.015888138E3
3.432333668E3,1.015888367E3
3.433279396E3,1.015888138E3
3.434225102E3,1.015884247E3
3.435170810E3,1.015873947E3
3.436116444E3,1.015863342E3
3.437062191E3,1.015849838E3
3.438007920E3,1.015832520E3
3.438953629E3,1.015817871E3
3.439899402E3,1.015810394E3
3.440845119E3,1.015802612E3
3.441790834E3,1.015797043E3
3.442736539E3,1.015795059E3
3.443682308E3,1.015793610E3
3.444628241E3,1.015792542E3
3.445573937E3,1.015790482E3
3.446519660E3,1.015785141E3
3.447465368E3,1.015770340E3
3.448411082E3,1.015750656E3
3.449356870E3,1.015725327E3
3.450302604E3,1.015693436E3
3.451248260E3,1.015664673E3
3.452193966E3,1.015641861E3
3.453139715E3,1.015624084E3
3.454085531E3,1.015610275E3
3.455031301E3,1.015607147E3
3.455977084E3,1.015605164E3
3.456922760E3,1.015605164E3
3.457868498E3,1.015607224E3
3.458814183E3,1.015610275E3
3.459759731E3,1.015610275E3
3.460705323E3,1.015604172E3
3.461650909E3,1.015596237E3
3.462596511E3,1.015586853E3
3.463542115E3,1.015577316E3
3.464487771E3,1.015564499E3
3.465433474E3,1.015550156E3
3.466379130E3,1.015537643E3
3.467324810E3,1.015525818E3
3.468270557E3,1.015507965E3
3.469216174E3,1.015489273E3
3.470161872E3,1.015479431E3
3.471107509E3,1.015470123E3
3.472053080E3,1.015458374E3
3.472998655E3,1.015446472E3
3.473944229E3,1.015434647E3
3.474889812E3,1.015419922E3
3.475835367E3,1.015408630E3
3.476780898E3,1.015399017E3
3.477726499E3,1.015393219E3
3.478672159E3,1.015386047E3
3.479617927E3,1.015376816E3
3.480563528E3,1.015366592E3
3.481508998E3,1.015355835E3
3.482454532E3,1.015341949E3
3.483400000E3,1.015325470E3
3.484345439E3,1.015307465E3
3.485290886E3,1.015281372E3
3.486236342E3,1.015254135E3
3.487181925E3,1.015230713E3
3.488127541E3,1.015215988E3
3.489073086E3,1.015210495E3
3.490018562E3,1.015210495E3
3.490964133E3,1.015213394E3
3.491909673E3,1.015215302E3
3.492855202E3,1.015215302E3
3.493800621E3,1.015211563E3
3.494745916E3,1.015204086E3
3.495691467E3,1.015196075E3
3.496636964E3,1.015187225E3
3.497582462E3,1.015179291E3
3.498528001E3,1.015171432E3
3.499473467E3,1.015165176E3
3.500418983E3,1.015154419E3
3.501364551E3,1.015136185E3
3.502310142E3,1.015114136E3
3.503255679E3,1.015093689E3
3.504201160E3,1.015076675E3
3.505146755E3,1.015063858E3
3.506092290E3,1.015058365E3
3.507037828E3,1.015056076E3
3.507983494E3,1.015052719E3
3.508929167E3,1.015049896E3
3.509874888E3,1.015045853E3
3.510820635E3,1.015045853E3
3.511766368E3,1.015047073E3
3.512712149E3,1.015052032E3
3.513657812E3,1.015054626E3
3.514603476E3,1.015056000E3
3.515549086E3,1.015056152E3
3.516494688E3,1.015056000E3
3.517440470E3,1.015054474E3
3.518386267E3,1.015054169E3
3.519332102E3,1.015054169E3
3.520277922E3,1.015055008E3
3.521223707E3,1.015057831E3
3.522169386E3,1.015060120E3
3.523115118E3,1.015063782E3
3.524060963E3,1.015068054E3
3.525006809E3,1.015071182E3
3.525952603E3,1.015071182E3
3.526898358E3,1.015068512E3
3.527844162E3,1.015058670E3
3.528789997E3,1.015046158E3
3.529735702E3,1.015030136E3
3.530681591E3,1.015014877E3
3.531627564E3,1.014999161E3
3.532573543E3,1.014988327E3
3.533519554E3,1.014979630E3
3.534465475E3,1.014970245E3
3.535411241E3,1.014960938E3
3.536357075E3,1.014954071E3
3.537302790E3,1.014938126E3
3.538248536E3,1.014919815E3
3.539194110E3,1.014904022E3
3.540139689E3,1.014885712E3
3.541085264E3,1.014866943E3
3.542030730E3,1.014856033E3
3.542976176E3,1.014842758E3
3.543921659E3,1.014828033E3
3.544867082E3,1.014816742E3
3.545812539E3,1.014806976E3
3.546757847E3,1.014802780E3
3.547703183E3,1.014802780E3
3.548648453E3,1.014817963E3
3.549593732E3,1.014840775E3
3.550539115E3,1.014870834E3
3.551484728E3,1.014913635E3
3.552430201E3,1.014964066E3
3.553375783E3,1.015019455E3
3.554321280E3,1.015083847E3
3.555266774E3,1.015148926E3
3.556212303E3,1.015214920E3
3.557157784E3,1.015282822E3
3.558103208E3,1.015352173E3
3.559048652E3,1.015420227E3
3.559994144E3,1.015491333E3
3.560939833E3,1.015563583E3
3.561885652E3,1.015626755E3
3.562831401E3,1.015689926E3
3.563777228E3,1.015756226E3
3.564723070E3,1.015839996E3
3.565668944E3,1.015922394E3
3.566614897E3,1.015998917E3
3.567560882E3,1.016062241E3
3.568506808E3,1.016107254E3
3.569452824E3,1.016121063E3
3.570398748E3,1.016122437E3
3.571344664E3,1.016122742E3
3.572290620E3,1.016123886E3
3.573236683E3,1.016125107E3
3.574182681E3,1.016126938E3
3.575128866E3,1.016129379E3
3.576074951E3,1.016129684E3
3.577021119E3,1.016130371E3
3.577967169E3,1.016130371E3
3.578913168E3,1.016130447E3
3.579859128E3,1.016130447E3
3.580805152E3,1.016129990E3
3.581751261E3,1.016128387E3
3.582697583E3,1.016127777E3
3.583643665E3,1.016127701E3
3.584589821E3,1.016126862E3
3.585535809E3,1.016126862E3
3.586481765E3,1.016128082E3
3.587427867E3,1.016130829E3
3.588373999E3,1.016131516E3
3.589320165E3,1.016132965E3
3.590266288E3,1.016134872E3
3.591212338E3,1.016136246E3
3.592158304E3,1.016136322E3
3.593104280E3,1.016136322E3
3.594050326E3,1.016136093E3
3.594996314E3,1.016134949E3
3.595942296E3,1.016133957E3
3.596888465E3,1.016133957E3
3.597834493E3,1.016134262E3
3.598780584E3,1.016134338E3
3.599726616E3,1.016135101E3
3.600672670E3,1.016136169E3
3.601618773E3,1.016137314E3
3.602564828E3,1.016137314E3
3.603510890E3,1.016138992E3
3.604456905E3,1.016139374E3
3.605402938E3,1.016139755E3
3.606348931E3,1.016139755E3
3.607295003E3,1.016139450E3
3.608240985E3,1.016139450E3
3.609186959E3,1.016139984E3
3.610132992E3,1.016141357E3
3.611078940E3,1.016142731E3
3.612024892E3,1.016142883E3
3.612970861E3,1.016143036E3
3.613916857E3,1.016142883E3
3.614862807E3,1.016142426E3
3.615808701E3,1.016141434E3
3.616754515E3,1.016141205E3
3.617700326E3,1.016140900E3
3.618646253E3,1.016140900E3
3.619592135E3,1.016140289E3
3.620538062E3,1.016139908E3
3.621484088E3,1.016139832E3
3.622429953E3,1.016139374E3
3.623375786E3,1.016138840E3
3.624321631E3,1.016137619E3
3.625267551E3,1.016136017E3
3.626213501E3,1.016133652E3
3.627159459E3,1.016132889E3
3.628105366E3,1.016132278E3
3.629051321E3,1.016132278E3
3.629997374E3,1.016132736E3
3.630943299E3,1.016134186E3
3.631889214E3,1.016135788E3
3.632835176E3,1.016136475E3
3.633781200E3,1.016137238E3
3.634727197E3,1.016137543E3
3.635673192E3,1.016137848E3
3.636619244E3,1.016138229E3
3.637565188E3,1.016139221E3
3.638511164E3,1.016139832E3
3.639457175E3,1.016140823E3
3.640403173E3,1.016140900E3
3.641349132E3,1.016141434E3
3.642295001E3,1.016142044E3
3.643240837E3,1.016142960E3
3.644186597E3,1.016142960E3
3.645132455E3,1.016143646E3
3.646078406E3,1.016143646E3
3.647024359E3,1.016141434E3
3.647970334E3,1.016139603E3
3.648916373E3,1.016139603E3
3.649862429E3,1.016140518E3
3.650808404E3,1.016140900E3
3.651754499E3,1.016143036E3
3.652700640E3,1.016146011E3
3.653646765E3,1.016146011E3
3.654592729E3,1.016145325E3
3.655538610E3,1.016145020E3
3.656484647E3,1.016145020E3
3.657430668E3,1.016149826E3
3.658376653E3,1.016156387E3
3.659322597E3,1.016163788E3
3.660268484E3,1.016171951E3
3.661214388E3,1.016178589E3
3.662160365E3,1.016182938E3
3.663106366E3,1.016183929E3
3.664052262E3,1.016185684E3
3.664998152E3,1.016186295E3
3.665943977E3,1.016186295E3
3.666889932E3,1.016185608E3
3.667835912E3,1.016185303E3
3.668781874E3,1.016184464E3
3.669727834E3,1.016183090E3
3.670673794E3,1.016182632E3
3.671619609E3,1.016182251E3
3.672565271E3,1.016181107E3
3.673511030E3,1.016179962E3
3.674456796E3,1.016178207E3
3.675402695E3,1.016177826E3
3.676348662E3,1.016175919E3
3.677294481E3,1.016174164E3
3.678240291E3,1.016174011E3
3.679186070E3,1.016172791E3
3.680131852E3,1.016171188E3
3.681077670E3,1.016169815E3
3.682023514E3,1.016168442E3
3.682969381E3,1.016166687E3
3.683915248E3,1.016166229E3
3.684861113E3,1.016166229E3
3.685806857E3,1.016166153E3
3.686752740E3,1.016165161E3
3.687698559E3,1.016164322E3
3.688644391E3,1.016163864E3
3.689590204E3,1.016163406E3
3.690535918E3,1.016162033E3
3.691481572E3,1.016161118E3
3.692427310E3,1.016159592E3
3.693373073E3,1.016158218E3
3.694318911E3,1.016158142E3
3.695264717E3,1.016158142E3
3.696210475E3,1.016158829E3
3.697156251E3,1.016160126E3
3.698102134E3,1.016160126E3
3.699048046E3,1.016158981E3
3.699994069E3,1.016150665E3
3.700940057E3,1.016143494E3
3.701886036E3,1.016134338E3
3.702832076E3,1.016125183E3
3.703777959E3,1.016118698E3
3.704723808E3,1.016117554E3
3.705669861E3,1.016116638E3
3.706615747E3,1.016115646E3
3.707561749E3,1.016115112E3
3.708507618E3,1.016114426E3
3.709453456E3,1.016112366E3
3.710399263E3,1.016111069E3
3.711345115E3,1.016110153E3
3.712290917E3,1.016110153E3
3.713236715E3,1.016110687E3
3.714182677E3,1.016111221E3
3.715128490E3,1.016111450E3
3.716074419E3,1.016112595E3
3.717020530E3,1.016113358E3
3.717966484E3,1.016113968E3
3.718912426E3,1.016114273E3
3.719858687E3,1.016115494E3
3.720804643E3,1.016116257E3
3.721750534E3,1.016116638E3
3.722696433E3,1.016116867E3
3.723642339E3,1.016116943E3
3.724588173E3,1.016117096E3
3.725533981E3,1.016117706E3
3.726479893E3,1.016117706E3
3.727425695E3,1.016117783E3
3.728371472E3,1.016117935E3
3.729317185E3,1.016119003E3
3.730262991E3,1.016119766E3
3.731208832E3,1.016121140E3
3.732154556E3,1.016123352E3
3.733100312E3,1.016124268E3
3.734046051E3,1.016124496E3
3.734991793E3,1.016124496E3
3.735937620E3,1.016124573E3
3.736883396E3,1.016124954E3
3.737829190E3,1.016125183E3
3.738774969E3,1.016125336E3
3.739720654E3,1.016127167E3
3.740666358E3,1.016128616E3
3.741612242E3,1.016129913E3
3.742557949E3,1.016130219E3
3.743503705E3,1.016131134E3
3.744449403E3,1.016131134E3
3.745395151E3,1.016131134E3
3.746340842E3,1.016131134E3
3.747286539E3,1.016132126E3
3.748232182E3,1.016133270E3
3.749177812E3,1.016135330E3
3.750123525E3,1.016137619E3
3.751069231E3,1.016139374E3
3.752014933E3,1.016141968E3
3.752960642E3,1.016145172E3
3.753906240E3,1.016147766E3
3.754851884E3,1.016149445E3
3.755797439E3,1.016151123E3
3.756743013E3,1.016151123E3
3.757688635E3,1.016149902E3
3.758634344E3,1.016147842E3
3.759580029E3,1.016146240E3
3.760525706E3,1.016144943E3
3.761471408E3,1.016144257E3
3.762417088E3,1.016144257E3
3.763362783E3,1.016144943E3
3.764308513E3,1.016145554E3
3.765254397E3,1.016145935E3
3.766200120E3,1.016145935E3
3.767145888E3,1.016145325E3
3.768091535E3,1.016142960E3
3.769037263E3,1.016140823E3
3.769982999E3,1.016137848E3
3.770928808E3,1.016136017E3
3.771874633E3,1.016133881E3
3.772820372E3,1.016133423E3
3.773766141E3,1.016133347E3
3.774711849E3,1.016132507E3
3.775657499E3,1.016131897E3
3.776603125E3,1.016131744E3
3.777548843E3,1.016130676E3
3.778494644E3,1.016130524E3
3.779440457E3,1.016129990E3
3.780386227E3,1.016129532E3
3.781332029E3,1.016129227E3
3.782277847E3,1.016128693E3
3.783223376E3,1.016126862E3
3.784169017E3,1.016126099E3
3.785114680E3,1.016125031E3
3.786060275E3,1.016124268E3
3.787005891E3,1.016123886E3
3.787951486E3,1.016123886E3
3.788897074E3,1.016123810E3
3.789842730E3,1.016124039E3
3.790788369E3,1.016124496E3
3.791733921E3,1.016124573E3
3.792679475E3,1.016124725E3
3.793624955E3,1.016125488E3
3.794570517E3,1.016126251E3
3.795516076E3,1.016126556E3
3.796461660E3,1.016127472E3
3.797407271E3,1.016129456E3
3.798352935E3,1.016129532E3
3.799298440E3,1.016131134E3
3.800244006E3,1.016132278E3
3.801189538E3,1.016132278E3
3.802135103E3,1.016131821E3
3.803080566E3,1.016128082E3
3.804026051E3,1.016125259E3
3.804971399E3,1.016121902E3
3.805916674E3,1.016118927E3
3.806862151E3,1.016118088E3
3.807807595E3,1.016118088E3
3.808752954E3,1.016119308E3
3.809698245E3,1.016120300E3
3.810643622E3,1.016121216E3
3.811589073E3,1.016121368E3
3.812534472E3,1.016122589E3
3.813479808E3,1.016124802E3
3.814425172E3,1.016126709E3
3.815370709E3,1.016130066E3
3.816316037E3,1.016132584E3
3.817261351E3,1.016136093E3
3.818206819E3,1.016139221E3
3.819152369E3,1.016142502E3
3.820097873E3,1.016146622E3
3.821043265E3,1.016151962E3
3.821988677E3,1.016156235E3
3.822933966E3,1.016159821E3
3.823879343E3,1.016163406E3
3.824824798E3,1.016166306E3
3.825770349E3,1.016168976E3
3.826715685E3,1.016171494E3
3.827661112E3,1.016175156E3
3.828606448E3,1.016178894E3
3.829551785E3,1.016181259E3
3.830497065E3,1.016181641E3
3.831442349E3,1.016182251E3
3.832387596E3,1.016182480E3
3.833332860E3,1.016182938E3
3.834278106E3,1.016183853E3
3.835223468E3,1.016184311E3
3.836168892E3,1.016184616E3
3.837114290E3,1.016186371E3
3.838059674E3,1.016189194E3
3.839004982E3,1.016191559E3
3.839950272E3,1.016192398E3
3.840895446E3,1.016192398E3
3.841840739E3,1.016191940E3
3.842786039E3,1.016189651E3
3.843731386E3,1.016188507E3
3.844676668E3,1.016187820E3
3.845622090E3,1.016186981E3
3.846567523E3,1.016186447E3
3.847512876E3,1.016184311E3
3.848458162E3,1.016182938E3
3.849403427E3,1.016182098E3
3.850348829E3,1.016181412E3
3.851294153E3,1.016181335E3
3.852239464E3,1.016179123E3
3.853184777E3,1.016176834E3
3.854130069E3,1.016174469E3
3.855075443E3,1.016173248E3
3.856020752E3,1.016172867E3
3.856966039E3,1.016172562E3
3.857911357E3,1.016168747E3
3.858856820E3,1.016160812E3
3.859802300E3,1.016150818E3
3.860747751E3,1.016142654E3
3.861693217E3,1.016135254E3
3.862638621E3,1.016135254E3
3.863584026E3,1.016135330E3
3.864529547E3,1.016139603E3
3.865475036E3,1.016144409E3
3.866420553E3,1.016147385E3
3.867366061E3,1.016149902E3
3.868311425E3,1.016150970E3
3.869256564E3,1.016152191E3
3.870201685E3,1.016152344E3
3.871147119E3,1.016152344E3
3.872092421E3,1.016153030E3
3.873037777E3,1.016153030E3
3.873983112E3,1.016152802E3
3.874928582E3,1.016152725E3
3.875873936E3,1.016149750E3
3.876819275E3,1.016145706E3
3.877764617E3,1.016141663E3
3.878710013E3,1.016136093E3
3.879655374E3,1.016130753E3
3.880600925E3,1.016125259E3
3.881546357E3,1.016121216E3
3.882491724E3,1.016118546E3
3.883437179E3,1.016118393E3
3.884382631E3,1.016118393E3
3.885328096E3,1.016118546E3
3.886273520E3,1.016119690E3
3.887219001E3,1.016121368E3
3.888164476E3,1.016123123E3
3.889109879E3,1.016123657E3
3.890055427E3,1.016126099E3
3.891000905E3,1.016127625E3
3.891946377E3,1.016128922E3
3.892891960E3,1.016130829E3
3.893837425E3,1.016133575E3
3.894782948E3,1.016136246E3
3.895728557E3,1.016138840E3
3.896674135E3,1.016142883E3
3.897619709E3,1.016146393E3
3.898565237E3,1.016147842E3
3.899510771E3,1.016149063E3
3.900456306E3,1.016150665E3
3.901401780E3,1.016150665E3
3.902347249E3,1.016151352E3
3.903292825E3,1.016151810E3
3.904238331E3,1.016152725E3
3.905183897E3,1.016152878E3
3.906129470E3,1.016153564E3
3.907074985E3,1.016153641E3
3.908020532E3,1.016153641E3
3.908966078E3,1.016153107E3
3.909911552E3,1.016153030E3
3.910857044E3,1.016152954E3
3.911802548E3,1.016151810E3
3.912747877E3,1.016150513E3
3.913693321E3,1.016150131E3
3.914638764E3,1.016148529E3
3.915584082E3,1.016147766E3
3.916529415E3,1.016147537E3
3.917474887E3,1.016147232E3
3.918420491E3,1.016145782E3
3.919366018E3,1.016144562E3
3.920311547E3,1.016143417E3
3.921257078E3,1.016141891E3
3.922202504E3,1.016140823E3
3.923148003E3,1.016139832E3
3.924093523E3,1.016137314E3
3.925039069E3,1.016135025E3
3.925984511E3,1.016132050E3
3.926930040E3,1.016129761E3
3.927875605E3,1.016127777E3
3.928821160E3,1.016125183E3
3.929766731E3,1.016123428E3
3.930712336E3,1.016122360E3
3.931657975E3,1.016120300E3
3.932603638E3,1.016118546E3
3.933549311E3,1.016118088E3
3.934494920E3,1.016116257E3
3.935440455E3,1.016113968E3
3.936385946E3,1.016113586E3
3.937331376E3,1.016112595E3
3.938276971E3,1.016112213E3
3.939222541E3,1.016110764E3
3.940168038E3,1.016109085E3
3.941113460E3,1.016106567E3
3.942058905E3,1.016103973E3
3.943004323E3,1.016099091E3
3.943949655E3,1.016097260E3
3.944895119E3,1.016097183E3
3.945840566E3,1.016097183E3
3.946786005E3,1.016098175E3
3.947731431E3,1.016100540E3
3.948676827E3,1.016103363E3
3.949622269E3,1.016106110E3
3.950567788E3,1.016108627E3
3.951513190E3,1.016111908E3
3.952458665E3,1.016115036E3
3.953404055E3,1.016118011E3
3.954349536E3,1.016121826E3
3.955294997E3,1.016125565E3
3.956240363E3,1.016129303E3
3.957185653E3,1.016130676E3
3.958131065E3,1.016132736E3
3.959076414E3,1.016133652E3
3.960021671E3,1.016135101E3
3.960967056E3,1.016136856E3
3.961912460E3,1.016138535E3
3.962857918E3,1.016140671E3
3.963803314E3,1.016140900E3
3.964748833E3,1.016143341E3
3.965694157E3,1.016144943E3
3.966639556E3,1.016145554E3
3.967584974E3,1.016146698E3
3.968530356E3,1.016149216E3
3.969475703E3,1.016149216E3
3.970421049E3,1.016149216E3
3.971366405E3,1.016151199E3
3.972311786E3,1.016152573E3
3.973257048E3,1.016154251E3
3.974202312E3,1.016157303E3
3.975147558E3,1.016161346E3
3.976092768E3,1.016162567E3
3.977038054E3,1.016163635E3
3.977983513E3,1.016164703E3
3.978928800E3,1.016164703E3
3.979874167E3,1.016164703E3
3.980819628E3,1.016165619E3
3.981765190E3,1.016166229E3
3.982710534E3,1.016166229E3
3.983656009E3,1.016165314E3
3.984601396E3,1.016161270E3
3.985546780E3,1.016155243E3
3.986492257E3,1.016149368E3
3.987437804E3,1.016144409E3
3.988383477E3,1.016142731E3
3.989328953E3,1.016142731E3
3.990274443E3,1.016144638E3
3.991219912E3,1.016145782E3
3.992165283E3,1.016148682E3
3.993110782E3,1.016148834E3
3.994056227E3,1.016148834E3
3.995001712E3,1.016147919E3
3.995947246E3,1.016147232E3
3.996892720E3,1.016145325E3
3.997838207E3,1.016141434E3
3.998783639E3,1.016140366E3
3.999729057E3,1.016139603E3
4.000674457E3,1.016137009E3
4.001619907E3,1.016136017E3
4.002565377E3,1.016136017E3
4.003510765E3,1.016136017E3
4.004456324E3,1.016136017E3
4.005401864E3,1.016135254E3
4.006347479E3,1.016131744E3
4.007293094E3,1.016131744E3
4.008238600E3,1.016135864E3
4.009184189E3,1.016142120E3
4.010129819E3,1.016151123E3
4.011075474E3,1.016155701E3
4.012021052E3,1.016155701E3
4.012966628E3,1.016149368E3
4.013912453E3,1.016141129E3
4.014858228E3,1.016134186E3
4.015804103E3,1.016134186E3
4.016749945E3,1.016139450E3
4.017695813E3,1.016145630E3
4.018641672E3,1.016151123E3
4.019587691E3,1.016155014E3
4.020533807E3,1.016156387E3
4.021480121E3,1.016156387E3
4.022426385E3,1.016156769E3
4.023372728E3,1.016157608E3
4.024319320E3,1.016157608E3
4.025265803E3,1.016154938E3
4.026212374E3,1.016154938E3
4.027159016E3,1.016157150E3
4.028105540E3,1.016159973E3
4.029052151E3,1.016165085E3
4.029998759E3,1.016171799E3
4.030945323E3,1.016175919E3
4.031891981E3,1.016177139E3
4.032838701E3,1.016177139E3
4.033785463E3,1.016176987E3
4.034732131E3,1.016176682E3
4.035678797E3,1.016176682E3
4.036625399E3,1.016176682E3
4.037572056E3,1.016177063E3
4.038518807E3,1.016177063E3
4.039465596E3,1.016178665E3
4.040412327E3,1.016180573E3
4.041359136E3,1.016182098E3
4.042305989E3,1.016185150E3
4.043252882E3,1.016185989E3
4.044199781E3,1.016186905E3
4.045146672E3,1.016187057E3
4.046093395E3,1.016187057E3
4.047040096E3,1.016185455E3
4.047986779E3,1.016184464E3
4.048933492E3,1.016184387E3
4.049880145E3,1.016184464E3
4.050826886E3,1.016184387E3
4.051773746E3,1.016184387E3
4.052720422E3,1.016182251E3
4.053667221E3,1.016181946E3
4.054614018E3,1.016179123E3
4.055560727E3,1.016176987E3
4.056507363E3,1.016175537E3
4.057453930E3,1.016175461E3
4.058400541E3,1.016174622E3
4.059347120E3,1.016173706E3
4.060293698E3,1.016172028E3
4.061240271E3,1.016171341E3
4.062186916E3,1.016169586E3
4.063133561E3,1.016167831E3
4.064079997E3,1.016166229E3
4.065026462E3,1.016165009E3
4.065972905E3,1.016162949E3
4.066919441E3,1.016161270E3
4.067866034E3,1.016159668E3
4.068812754E3,1.016157532E3
4.069759491E3,1.016156769E3
4.070706245E3,1.016156387E3
4.071652889E3,1.016156311E3
4.072599461E3,1.016156235E3
4.073546093E3,1.016156235E3
4.074492712E3,1.016156769E3
4.075439197E3,1.016156769E3
4.076385792E3,1.016157532E3
4.077332350E3,1.016160583E3
4.078278939E3,1.016161957E3
4.079225467E3,1.016162949E3
4.080171978E3,1.016164017E3
4.081118431E3,1.016164322E3
4.082065058E3,1.016164856E3
4.083011418E3,1.016164474E3
4.083957881E3,1.016164474E3
4.084904243E3,1.016164474E3
4.085850681E3,1.016165237E3
4.086797219E3,1.016165543E3
4.087743734E3,1.016166458E3
4.088690191E3,1.016167755E3
4.089636673E3,1.016170120E3
4.090583136E3,1.016171188E3
4.091529618E3,1.016172180E3
4.092476191E3,1.016174393E3
4.093422826E3,1.016175232E3
4.094369379E3,1.016175232E3
4.095315991E3,1.016174088E3
4.096262632E3,1.016173325E3
4.097209145E3,1.016171112E3
4.098155566E3,1.016168137E3
4.099102099E3,1.016165924E3
4.100048525E3,1.016164398E3
4.100994990E3,1.016163483E3
4.101941479E3,1.016162491E3
4.102888185E3,1.016161270E3
4.103834779E3,1.016160355E3
4.104781330E3,1.016159058E3
4.105727771E3,1.016158600E3
4.106674181E3,1.016158447E3
4.107620644E3,1.016158447E3
4.108567134E3,1.016157608E3
4.109513614E3,1.016156693E3
4.110460194E3,1.016155624E3
4.111406812E3,1.016152954E3
4.112353516E3,1.016151657E3
4.113300042E3,1.016149902E3
4.114246444E3,1.016147156E3
4.115192846E3,1.016145706E3
4.116139256E3,1.016144104E3
4.117085613E3,1.016141510E3
4.118031881E3,1.016139145E3
4.118978308E3,1.016137238E3
4.119924907E3,1.016135101E3
4.120871344E3,1.016135101E3
4.121817878E3,1.016135559E3
4.122764308E3,1.016137543E3
4.123710758E3,1.016139297E3
4.124657310E3,1.016140747E3
4.125603818E3,1.016140747E3
4.126550239E3,1.016140060E3
4.127496639E3,1.016139145E3
4.128443101E3,1.016138992E3
4.129389476E3,1.016137238E3
4.130335870E3,1.016135406E3
4.131282315E3,1.016135330E3
4.132228824E3,1.016133423E3
4.133175282E3,1.016133423E3
4.134121811E3,1.016137009E3
4.135068268E3,1.016144257E3
