"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.278390785E3,5.235571072E1,4.956856601E0,-1.712426662E0,-1.000000000E0,-1.000000000E0,7.933333333E1,7.933333333E1
3.278935731E3,5.235565833E1,4.956719369E0,-1.994890690E0,-1.000000000E0,-1.000000000E0,3.917037715E1,3.917037715E1
3.284944271E3,5.235566559E1,4.956677547E0,-2.241331100E0,-1.000000000E0,-1.000000000E0,3.854046555E1,3.854046555E1
3.288335667E3,5.235569360E1,4.956630700E0,-3.450477348E0,9.739508629E-1,6.295542452E1,4.867171575E1,4.867171575E1
3.289335669E3,5.235570466E1,4.956645795E0,-3.451184820E0,1.098137021E0,5.958436417E1,4.885462155E1,4.885462155E1
3.290335672E3,5.235571035E1,4.956649065E0,-3.451255567E0,9.739508629E-1,5.875368339E1,4.909772861E1,4.909772861E1
3.291335672E3,5.235571247E1,4.956653898E0,-3.451262642E0,4.502088130E-1,5.967987753E1,4.901290627E1,4.901290627E1
3.292335675E3,5.235571401E1,4.956653011E0,-3.451263349E0,5.783805847E-1,5.941875257E1,4.917444814E1,4.917444814E1
3.293335677E3,5.235571903E1,4.956657901E0,-3.451263420E0,8.674585223E-1,5.821534154E1,4.932665656E1,4.932665656E1
3.294335678E3,5.235572634E1,4.956663768E0,-3.451263427E0,8.674585223E-1,5.755447293E1,4.964532633E1,4.964532633E1
3.295335680E3,5.235575086E1,4.956655980E0,-3.451263428E0,1.169678092E0,6.716607905E1,5.208319613E1,5.208319613E1
3.296335683E3,5.235576224E1,4.956670435E0,-3.451263428E0,1.760824203E0,6.330584738E1,5.194556045E1,5.194556045E1
3.297335683E3,5.235576877E1,4.956666703E0,-3.451263428E0,2.301204503E-1,6.422040288E1,5.124613797E1,5.124613797E1
3.298335686E3,5.235577072E1,4.956662884E0,-3.451263428E0,6.397248507E-1,6.536159089E1,5.090906351E1,5.090906351E1
3.299335688E3,5.235578000E1,4.956665244E0,-3.451263428E0,6.397248507E-1,6.748600511E1,5.030006432E1,5.030006432E1
3.300335690E3,5.235577769E1,4.956668160E0,-3.451263428E0,9.832138419E-1,6.536575047E1,5.062153815E1,5.062153815E1
3.301335691E3,5.235577631E1,4.956665600E0,-3.451263428E0,1.066636920E0,6.433954870E1,5.060127383E1,5.060127383E1
3.302335693E3,5.235577723E1,4.956664342E0,-3.451263428E0,9.832138419E-1,6.472409518E1,5.046789440E1,5.046789440E1
3.303335695E3,5.235578415E1,4.956659280E0,-3.451263428E0,3.005597889E-1,6.540660183E1,4.968858618E1,4.968858618E1
3.304335697E3,5.235579250E1,4.956651193E0,-3.451263428E0,6.881807446E-1,6.500811494E1,4.865457943E1,4.865457943E1
3.305335699E3,5.235580306E1,4.956650401E0,-3.451263428E0,9.346870780E-1,6.514545638E1,4.784493748E1,4.784493748E1
3.306335701E3,5.235579994E1,4.956613048E0,-3.451263428E0,-1.000000000E0,-1.000000000E0,4.621195356E1,4.621195356E1
3.307335704E3,5.235580227E1,4.956625407E0,-1.916346042E0,-1.000000000E0,-1.000000000E0,6.262787693E1,6.262787693E1
3.308335705E3,5.235581103E1,4.956673068E0,-6.709652017E-1,-1.000000000E0,-1.000000000E0,6.416312015E1,6.416312015E1
3.309335707E3,5.235581380E1,4.956723883E0,3.369745345E-1,-1.000000000E0,-1.000000000E0,6.651126028E1,6.651126028E1
3.310335708E3,5.235582321E1,4.956770856E0,1.152634375E0,-1.000000000E0,-1.000000000E0,6.781529138E1,6.781529138E1
3.311335710E3,5.235583262E1,4.956817828E0,1.812608688E0,-1.000000000E0,-1.000000000E0,6.683127403E1,6.683127403E1
3.312335712E3,5.235584266E1,4.956898245E0,2.453611007E0,-1.000000000E0,-1.000000000E0,6.379175502E1,6.379175502E1
3.313335714E3,5.235584597E1,4.956954838E0,3.011413132E0,-1.000000000E0,-1.000000000E0,6.133671027E1,6.133671027E1
3.314335716E3,5.235585319E1,4.957008145E0,3.493655048E0,-1.000000000E0,-1.000000000E0,5.960647183E1,5.960647183E1
3.315335718E3,5.235586040E1,4.957061451E0,5.566623578E0,-1.000000000E0,-1.000000000E0,5.741019535E1,5.741019535E1
3.316335720E3,5.235586762E1,4.957114758E0,5.681824270E0,-1.000000000E0,-1.000000000E0,5.554047791E1,5.554047791E1
3.317335722E3,5.235587483E1,4.957168064E0,5.773984823E0,-1.000000000E0,-1.000000000E0,5.378752997E1,5.378752997E1
3.328395470E3,5.235550764E1,4.956218474E0,4.781202316E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.328928159E3,5.235558674E1,4.956328991E0,2.511616230E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.340358311E3,5.235541009E1,4.955928456E0,4.001376629E-1,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.340900765E3,5.235563557E1,4.956586871E0,-5.805301666E-1,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.347501071E3,5.235552393E1,4.956299854E0,-9.763002396E-1,-1.000000000E0,-1.000000000E0,5.741624476E1,5.741624476E1
3.347501071E3,5.235550990E1,4.956248296E0,-1.124800205E0,-1.000000000E0,-1.000000000E0,5.741624476E1,5.741624476E1
3.348045378E3,5.235565800E1,4.956645054E0,-1.447343826E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.354056627E3,5.235554647E1,4.956350185E0,-1.840631485E0,-1.000000000E0,-1.000000000E0,5.538802579E1,5.538802579E1
3.354612083E3,5.235561800E1,4.956538155E0,-2.000967026E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.360621152E3,5.235552046E1,4.956276412E0,-2.152943611E0,-1.000000000E0,-1.000000000E0,5.201495389E1,5.201495389E1
3.361177709E3,5.235564327E1,4.956601093E0,-2.250823021E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.367189537E3,5.235553795E1,4.956315094E0,-2.340676785E0,-1.000000000E0,-1.000000000E0,5.577534735E1,5.577534735E1
3.367734425E3,5.235561246E1,4.956479601E0,-2.354860783E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.369369357E3,5.235562439E1,4.956497978E0,-2.364037514E0,-1.000000000E0,-1.000000000E0,3.831359975E1,3.831359975E1
3.371386746E3,5.235562514E1,4.956458837E0,-2.358293533E0,-1.000000000E0,-1.000000000E0,4.026321176E1,4.026321176E1
3.374044611E3,5.235556957E1,4.956275257E0,-2.304908276E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.380476041E3,5.235553769E1,4.956209005E0,-2.151669502E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.386909319E3,5.235552125E1,4.956133552E0,-2.173875809E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.395579036E3,5.235560157E1,4.956452042E0,-2.058139801E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.402018908E3,5.235570199E1,4.956359719E0,-1.909268856E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
3.403224518E3,5.235568546E1,4.956321318E0,-1.850832939E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.409662851E3,5.235562096E1,4.956455410E0,-1.860303879E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.416100966E3,5.235562959E1,4.956564012E0,-1.948249817E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.422543124E3,5.235571732E1,4.956841417E0,-1.887093544E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.428975936E3,5.235569542E1,4.956835960E0,-2.062818050E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.435413206E3,5.235569058E1,4.956779465E0,-2.143878937E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.441853108E3,5.235564758E1,4.956621860E0,-2.140429974E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.448288381E3,5.235560911E1,4.956537761E0,-2.188249588E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.454719954E3,5.235561802E1,4.956554756E0,-2.282952785E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.461174520E3,5.235561202E1,4.956562980E0,-2.289170742E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.467615346E3,5.235565714E1,4.956633819E0,-2.338584900E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.474053246E3,5.235565485E1,4.956521062E0,-2.320814610E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.480486617E3,5.235563276E1,4.956544437E0,-2.331523418E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.486930662E3,5.235562433E1,4.956535038E0,-2.393472195E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.493365667E3,5.235567212E1,4.956666984E0,-2.526775837E0,-1.000000000E0,-1.000000000E0,4.258478468E1,4.258478468E1
3.499795869E3,5.235570580E1,4.956742807E0,-2.519357681E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.507187189E3,5.235566470E1,4.956577111E0,-2.409994602E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.513197865E3,5.235568775E1,4.956670042E0,-2.304636478E0,-1.000000000E0,-1.000000000E0,4.871554961E1,4.871554961E1
3.519229719E3,5.235572006E1,4.956808868E0,-2.250601768E0,-1.000000000E0,-1.000000000E0,5.943791437E1,5.943791437E1
3.525258917E3,5.235574806E1,4.956932727E0,-2.222412109E0,-1.000000000E0,-1.000000000E0,6.927037274E1,6.927037274E1
3.527336114E3,5.235555660E1,4.956390486E0,4.414009740E0,4.787035286E-2,2.302314974E2,6.659135758E1,6.659135758E1
3.528336115E3,5.235555126E1,4.956361629E0,-2.664979318E0,-1.000000000E0,-1.000000000E0,6.821447117E1,6.821447117E1
3.529336118E3,5.235555083E1,4.956360355E0,-1.250644356E0,1.310847979E-2,2.314406322E2,6.828093280E1,6.828093280E1
3.530336120E3,5.235556831E1,4.956389431E0,-3.231201521E0,1.429502666E-1,2.303682652E2,6.719982111E1,6.719982111E1
3.531336121E3,5.235561093E1,4.956393133E0,-3.429257237E0,2.925907671E-1,2.301862543E2,5.352533862E1,5.352533862E1
3.532336123E3,5.235557747E1,4.956377477E0,-3.449062809E0,4.117147028E-1,2.284629292E2,5.238735364E1,5.238735364E1
3.533336125E3,5.235562309E1,4.956365667E0,-3.451043366E0,4.117147028E-1,2.067582410E2,5.297284216E1,5.297284216E1
3.534336127E3,5.235561797E1,4.956365279E0,-3.451241422E0,4.573380947E-1,1.811477637E2,5.301966636E1,5.301966636E1
3.535336129E3,5.235562838E1,4.956375530E0,-3.451261227E0,8.527384400E-1,1.541959055E2,5.358307243E1,5.358307243E1
3.536336131E3,5.235563335E1,4.956392732E0,-3.451263208E0,1.402052402E0,1.180844631E2,5.471361439E1,5.471361439E1
3.537336130E3,5.235562355E1,4.956424450E0,-3.451263406E0,1.402052402E0,1.327554909E2,5.285194044E1,5.285194044E1
3.538336131E3,5.235560595E1,4.956491206E0,-3.451263426E0,1.626063347E0,1.315287753E2,4.825582404E1,4.825582404E1
3.539336133E3,5.235558810E1,4.956531426E0,-3.451263428E0,1.995354295E0,1.303927099E2,4.493855466E1,4.493855466E1
3.540336137E3,5.235557173E1,4.956554637E0,-3.451263428E0,2.185164213E0,1.314344777E2,4.252666731E1,4.252666731E1
3.541336140E3,5.235555319E1,4.956580821E0,-3.451263428E0,-1.000000000E0,-1.000000000E0,3.979962330E1,3.979962330E1
3.542336145E3,5.235555920E1,4.956559615E0,-1.894247243E0,2.037670612E0,1.242585990E2,4.127898789E1,4.127898789E1
3.543336146E3,5.235555512E1,4.956560794E0,-3.295561809E0,2.118622780E0,1.240602776E2,4.090761886E1,4.090761886E1
3.544335146E3,5.235556724E1,4.956559867E0,-3.435693266E0,2.118622780E0,1.250494392E2,4.191643011E1,4.191643011E1
3.545335145E3,5.235555000E1,4.956580777E0,-3.449706412E0,1.691875219E0,1.305967413E2,3.953929070E1,3.953929070E1
3.546335148E3,5.235553811E1,4.956593781E0,-3.451107726E0,-1.000000000E0,-1.000000000E0,5.397634910E1,5.397634910E1
3.547335153E3,5.235552024E1,4.956608939E0,-2.060698911E0,-1.000000000E0,-1.000000000E0,5.189554799E1,5.189554799E1
3.548335156E3,5.235550262E1,4.956655620E0,-9.601817419E-1,2.958647966E0,1.220380225E2,4.800724964E1,4.800724964E1
3.549335164E3,5.235549456E1,4.956694807E0,-3.202155259E0,2.998943090E0,1.191167096E2,4.800724964E1,4.800724964E1
3.550335171E3,5.235548638E1,4.956731714E0,-3.426352611E0,2.958647966E0,1.182594253E2,3.200483309E1,3.200483309E1
3.551335171E3,5.235547270E1,4.956765215E0,-3.448772346E0,2.948422432E0,1.149014037E2,4.001894509E1,4.001894509E1
3.552335171E3,5.235546221E1,4.956811704E0,-3.451014320E0,2.236392975E0,1.193266833E2,3.742204378E1,3.742204378E1
3.553335171E3,5.235546544E1,4.956783943E0,-3.451238517E0,-1.000000000E0,-1.000000000E0,3.861043451E1,3.861043451E1
3.554335171E3,5.235545105E1,4.956818028E0,-1.999726336E0,2.236392975E0,1.241130340E2,3.610803917E1,3.610803917E1
3.555335173E3,5.235543095E1,4.956834164E0,-3.306109719E0,-1.000000000E0,-1.000000000E0,3.365382559E1,3.365382559E1
3.556335174E3,5.235542764E1,4.956852466E0,-1.860274790E0,1.530684471E0,1.274998106E2,3.357739674E1,3.357739674E1
3.557335174E3,5.235542844E1,4.956776670E0,-3.292164564E0,-1.000000000E0,-1.000000000E0,3.642756440E1,3.642756440E1
3.558335175E3,5.235541565E1,4.956804175E0,-1.831487337E0,1.821712375E0,1.277619396E2,3.200483309E1,3.200483309E1
3.559335176E3,5.235539803E1,4.956836730E0,-3.289285819E0,-1.000000000E0,-1.000000000E0,3.405017867E1,3.405017867E1
3.560335177E3,5.235538659E1,4.956860397E0,-1.806649557E0,-1.000000000E0,-1.000000000E0,5.164084907E1,5.164084907E1
3.561335178E3,5.235537527E1,4.956884252E0,-6.119909300E-1,-1.000000000E0,-1.000000000E0,5.354125009E1,5.354125009E1
3.562335179E3,5.235536214E1,4.956908172E0,3.513234914E-1,-1.000000000E0,-1.000000000E0,5.568408601E1,5.568408601E1
3.563335180E3,5.235552581E1,4.956870120E0,1.125661032E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
3.564335181E3,5.235551851E1,4.956909716E0,1.750457960E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
3.565335183E3,5.235551157E1,4.956949471E0,2.254557018E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
3.566335183E3,5.235550462E1,4.956989226E0,2.661245478E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
3.567335185E3,5.235549768E1,4.957028981E0,2.989323617E0,-1.000000000E0,-1.000000000E0,5.066759961E1,5.066759961E1
3.568335187E3,5.235549074E1,4.957068736E0,4.312545652E0,-1.000000000E0,-1.000000000E0,5.342655769E1,5.342655769E1
3.586357454E3,5.235587896E1,4.957437897E0,8.400737762E0,-1.000000000E0,-1.000000000E0,1.203333333E2,1.203333333E2
3.596221093E3,5.235596620E1,4.957520861E0,8.400737762E0,-1.000000000E0,-1.000000000E0,1.203333333E2,1.203333333E2
3.596709787E3,5.235576492E1,4.956975985E0,2.801300049E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.598499918E3,5.235576352E1,4.956951584E0,8.170130253E-1,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.598499918E3,5.235575196E1,4.956930469E0,-4.208660126E-2,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.602721825E3,5.235580215E1,4.956988358E0,-8.423166275E-1,-1.000000000E0,-1.000000000E0,5.117528390E1,5.117528390E1
3.603225473E3,5.235580795E1,4.957053426E0,-1.254891872E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.609237541E3,5.235585730E1,4.957105060E0,-1.680393219E0,-1.000000000E0,-1.000000000E0,5.921705548E1,5.921705548E1
3.609734416E3,5.235577702E1,4.956939236E0,-1.875026226E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
3.614793344E3,5.235575303E1,4.956766142E0,-2.015182018E0,-1.000000000E0,-1.000000000E0,5.527217405E1,5.527217405E1
3.617115983E3,5.235570197E1,4.956534060E0,-2.081216335E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.623360463E3,5.235575432E1,4.956701024E0,-2.021559715E0,-1.000000000E0,-1.000000000E0,5.300000000E1,5.300000000E1
3.629806517E3,5.235579507E1,4.956953793E0,-2.101174355E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.636249295E3,5.235572320E1,4.956822937E0,-2.015481949E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.644790414E3,5.235559065E1,4.956467173E0,-1.944801807E0,-1.000000000E0,-1.000000000E0,5.000000000E1,5.000000000E1
3.645221105E3,5.235562527E1,4.956568017E0,-1.945324421E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.651670349E3,5.235561354E1,4.956528581E0,-1.956272602E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.658113042E3,5.235562855E1,4.956565658E0,-1.940307617E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.664560859E3,5.235557704E1,4.956475001E0,-1.863972664E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.671000207E3,5.235551604E1,4.956204724E0,-1.905147552E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.677444421E3,5.235555810E1,4.956407492E0,-1.920396328E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.683455657E3,5.235553764E1,4.956253206E0,-1.900086880E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.695760092E3,5.235559644E1,4.956452185E0,-1.825823784E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.696960021E3,5.235560292E1,4.956474383E0,-1.801948547E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.703394296E3,5.235552797E1,4.956224583E0,-1.652168751E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.709832062E3,5.235567805E1,4.956788852E0,-1.657671452E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.716255988E3,5.235554876E1,4.956301423E0,-1.815158844E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.722700062E3,5.235557114E1,4.956368786E0,-1.895123005E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.729343477E3,5.235552644E1,4.956202529E0,-1.958556175E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.735776256E3,5.235564186E1,4.956587889E0,-1.948871136E0,-1.000000000E0,-1.000000000E0,3.884284318E1,3.884284318E1
3.742216051E3,5.235562610E1,4.956544811E0,-1.950982094E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.748654409E3,5.235551705E1,4.956205285E0,-1.940507412E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.755086749E3,5.235555547E1,4.956350478E0,-1.934760094E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.761527310E3,5.235576829E1,4.956983032E0,-1.982229233E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.767968049E3,5.235564247E1,4.956583120E0,-2.050446033E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.774413561E3,5.235562327E1,4.956545221E0,-2.099411964E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.780869860E3,5.235557884E1,4.956402672E0,-2.131332874E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.787560045E3,5.235562616E1,4.956567425E0,-2.172692299E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.793994052E3,5.235564059E1,4.956616232E0,-2.109992981E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.800426658E3,5.235562095E1,4.956516803E0,-2.091061115E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.806437402E3,5.235553825E1,4.956226503E0,-2.092002392E0,-1.000000000E0,-1.000000000E0,3.900000000E1,3.900000000E1
3.812886817E3,5.235561137E1,4.956501792E0,-2.096078396E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.819330389E3,5.235561083E1,4.956581504E0,-2.119085789E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.827537361E3,5.235563438E1,4.956594872E0,-2.086987019E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.836170135E3,5.235566971E1,4.956651580E0,-2.128967762E0,-1.000000000E0,-1.000000000E0,3.897105315E1,3.897105315E1
3.842606326E3,5.235565664E1,4.956628597E0,-2.166841507E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.849046579E3,5.235561722E1,4.956520753E0,-2.147205830E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.855478745E3,5.235563445E1,4.956567985E0,-2.155281067E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.861489079E3,5.235559165E1,4.956412058E0,-2.018911362E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.868046593E3,5.235553317E1,4.956284581E0,-1.944758415E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
3.874072522E3,5.235551027E1,4.956272012E0,-1.907246590E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
3.880098873E3,5.235551027E1,4.956289140E0,-1.887737751E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
3.880765808E3,5.235548487E1,4.956132975E0,-1.891419411E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
3.886776051E3,5.235558591E1,4.956414153E0,-1.940568447E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.893218000E3,5.235558006E1,4.956424813E0,-1.893348694E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.899662307E3,5.235563968E1,4.956612034E0,-1.886312008E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.907652026E3,5.235562740E1,4.956568383E0,-1.864970207E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.914098572E3,5.235564982E1,4.956621857E0,-1.763289928E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.920546172E3,5.235563131E1,4.956635964E0,-1.815206528E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.930850366E3,5.235561005E1,4.956481208E0,-1.782590389E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.937292518E3,5.235556586E1,4.956352460E0,-1.948815823E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.943745402E3,5.235560157E1,4.956480145E0,-2.080682278E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.950181095E3,5.235563579E1,4.956589682E0,-2.167357445E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.956615772E3,5.235569514E1,4.956769319E0,-2.194256783E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.963056706E3,5.235565340E1,4.956713590E0,-2.222695351E0,-1.000000000E0,-1.000000000E0,3.920954073E1,3.920954073E1
3.969500445E3,5.235567176E1,4.956705848E0,-2.209514141E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.975939310E3,5.235564014E1,4.956654866E0,-2.205550194E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.982381680E3,5.235562209E1,4.956620738E0,-2.168042183E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.988830054E3,5.235574491E1,4.956992066E0,-2.232379913E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
3.995270712E3,5.235569599E1,4.956841951E0,-2.248531818E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.001281152E3,5.235566522E1,4.956600050E0,-2.201898098E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.007699114E3,5.235559758E1,4.956426611E0,-2.170736313E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.014115135E3,5.235551987E1,4.956172908E0,-2.109478474E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.020575643E3,5.235558101E1,4.956395076E0,-2.113385677E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.027007110E3,5.235563114E1,4.956568793E0,-2.134270668E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.033446761E3,5.235569526E1,4.956773661E0,-2.243020535E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.039890468E3,5.235570126E1,4.956801155E0,-2.280700207E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.046328165E3,5.235569566E1,4.956786621E0,-2.317618847E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.052769519E3,5.235568648E1,4.956796873E0,-2.329148769E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.059208697E3,5.235570704E1,4.956833959E0,-2.228830814E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.066246335E3,5.235575403E1,4.956843010E0,-2.178659916E0,-1.000000000E0,-1.000000000E0,4.738134340E1,4.738134340E1
4.072256046E3,5.235574249E1,4.956780412E0,-2.051486969E0,-1.000000000E0,-1.000000000E0,5.759714565E1,5.759714565E1
4.072686214E3,5.235572444E1,4.956811080E0,-2.075654507E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.079585194E3,5.235569636E1,4.956747834E0,-2.083902359E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.086025548E3,5.235568212E1,4.956736899E0,-2.091213703E0,-1.000000000E0,-1.000000000E0,4.118858641E1,4.118858641E1
4.092469449E3,5.235568548E1,4.956755800E0,-1.998853683E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.098910574E3,5.235576388E1,4.957059721E0,-2.082410336E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.105348356E3,5.235572335E1,4.956844925E0,-2.139368534E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.111791102E3,5.235560457E1,4.956550866E0,-2.041887283E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.123766220E3,5.235579310E1,4.957034352E0,-2.247560024E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.130198524E3,5.235573114E1,4.956843014E0,-2.054876804E0,-1.000000000E0,-1.000000000E0,4.272062627E1,4.272062627E1
4.136640145E3,5.235566985E1,4.956641084E0,-1.924520016E0,-1.000000000E0,-1.000000000E0,3.803112248E1,3.803112248E1
4.143076026E3,5.235552497E1,4.956212291E0,-1.833600521E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.150279851E3,5.235550153E1,4.956148700E0,-1.720100403E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
